uid,text,predicted
33226,@ ShahidInam35 @ aleemudasir @ cjwerleman @ islahmufti @ ICC @ Cricketracker Masha Allah Bachpan ki yaad aageyeLong live kashmir  ,positive
29498,RT @ morkeurri ðŸŒž in celebration of our full sun's birthday i wanna do a lil giveaway hee ðŸŒž - no need to follow me - RT and like this -â€¦  ,neutral
41964,@ camhollidge The government is a shambles no doubt . I meant a disaster as in people â€™ s day to day lives . It â€™ s made n â€¦ https // t . co / lzNEjqeegg  ,neutral
17953,RT @ QasimRashid Oh my God you guys . Yes ! https // t . co / lcpYbHGzAY  ,neutral
23846,@ ysjagan @ urstrulyMahesh Anna Hartley congratulations for AP New CM I am from talengana Hyderabad . We love you I a â€¦ https // t . co / 3PQxNhMLFh  ,positive
10767,@ iamirpathan Tariko ke abba tum log ho aur tarike dhundhne Kisi aur ke pass Chalo Germany ki tarah ek Truck hi nikalwa lo ðŸ¤£ðŸ¤£ðŸ¤£  ,negative
11677,What is wrong in it chutiya @ TarekFatah ... Wo apni tehzib me hai .. Teri trah randwa to nhi bna baitha ... https // t . co / lf0E2RYwnm  ,negative
8685,@ Krushna _ KAS Great Human being Talent Master Bhaiyo Ka Bhai Wish You many Many Happy Birthday Bhai God Gives U Mo â€¦ https // t co / ej54j5HBz0  ,positive
21699,@ Lundamental @ Dipak6478 @ KING _ OF _ TROLL _ Unblock karke gali de chutiye ko tau  ,negative
27574,@ jawaharyadavbjp @ TajinderBagga @ mlkhattar Tere pichwade mai laathi de di is khatter ne .. samja Or tere ni tere jais â€¦ https // t . co / R2m8ZMUokK  ,negative
12035,RT @ shaswoti2 Many many Happy returns of the day mam may Aallah blessing you alot happiness and success plz come back soon with Harshad we â€¦  ,positive
11918,Asli kaval tho yeh bhi sidh nahi kar paya yeh kachi say big yogis yogeshvar nahi ha asli level ki pahchan kuch din â€¦ https // t . co / CwaO3bNFBi  ,neutral
18837,@ aajtak @ asadowaisi Kya hinsa aap ni kara rhe kuch maulavi muslims ko hi threat kar rhe h ki jo BJP ka sath de rhe â€¦ https // t co / ukQ0YmHfwn  ,negative
28666,Bjp ki sarkar me aur Kay ho sakta hai Hindu ko Muslim se musalim ko huduo se yahi San me bjp and company sarkar cha â€¦ https // t . co / x5d7wpTb7w  ,negative
28862,@ OfficialPayal Jin jin ko kosna tha . Kos liya . b tv dekh 5 saal ke liye .. chamcho .. modi ji hi pm hai .. aur jitna jiwan â€¦ https // t . co / r0AlcYy1XC  ,neutral
9874,@ balhara01 Agar saare opposition parties strictly ye rule bana le to media ko 1 month me akal aa jaayegi  ,neutral
33727,@ goldeelight _ @ nhoveeeswag Push lang japon melay mo one of this days Hahahahahahahahahahaha !! ðŸ¤£ðŸ¤£ðŸ¤£  ,negative
33305,RT @ jayam _ mohanraja Amidst praying for our dear # Nesamani this much wishes for my birthday was such a sweet surprise )) Jokes apart .. Y â€¦  ,positive
11916,RT @ Muhamma99616054 @ naziagoraya @ DrMuradPTI Ap ki Information kay Liya ... Ham PEF ki Requirements kay Mutabik enrolled bechoun ka B form â€¦  ,neutral
12113,@ BabuSaheb90 kal sat he market band parso sunday market band mon ko market khulega par tab tak ye news baasi ho chuki hogi  ,neutral
2566,RT @ Sobantu _ Nqayi Pali â€ ek is die man â€ Samuels discusses @ PatriciaDeLille â€˜ s amazing comeback in politics . ðŸ™ðŸ¾ðŸ‡¿ðŸ‡¦ # Pali # ThomasMlambo # MoveF â€¦  ,neutral
20122,@ iaryananmol This is a hypocritical tale of your love for US and hate for India I know the truth but tu dost hai poll nahi kholunga  ,neutral
36548,RT @ faisonjo1 THE WHEELS OF DIVINE PURPOSE We are privileged to live in a time when knowledge is increasing ; this is a fulfilment of prop â€¦  ,neutral
26548,RT @ Sanskri74007378 Wish you a very happy birthday @ dukhi __ atma May God Fulfills all your wishes @ OfficialHelly7 Please Wish her birthd â€¦  ,positive
10409,@ JhaSanjay Why Sanjay now you have a problem where was you NIYAT when your own paid media was against BJP They â€¦ https // t co / HQEBDnVpq1  ,negative
31212,@ Swamy39 @ pGurus1 TEMPLE ministri to de dete aap ko or koi IMANDAAR hai ki nahi ?  ,neutral
16093,@ smritiirani Mai desh ke pradhan mantry ko hardik badhai deta hu Aj mai BJP ki jeet par bahut khush hu or mai cha â€¦ https // t co / X340nHCrRA  ,positive
19731,RT @ Akshay _ Addict Abe Bachhe Ki Jaan Lega Be Tuuu School Time Mein Bahot Bola Karta Thaa ..!ðŸ˜‚ Love You Always Guruji @ akshaykumar â¤ htt â€¦  ,neutral
21584,@ iamuttamsaran @ PramodWadekar12 @ shikharawasthi _ @_ singh _ adarsh @ KondakaPrabin @ NishaMehta _ Nish 2k hone par bahut bahut badhai  ,positive
10760,RT @ khloekardashian My very first prom and I went with THE BEST date ever @ NarbehKardash !!!!! We had so much fun !!! How handsome is my da â€¦  ,neutral
21771,@ aajtak @ sardanarohit Abhi darbari patrakar Nahi hote hai isliye congress ka zut bikta Nahi aap desh k virodh me Ka â€¦ https // t co / LuaKy9S9ML  ,negative
34059,@ TheArijitSingh @ shahidkapoor @ Advani _ Kiara @ Mithoon11 Bahut accha beautiful song lovely singing ðŸ‘ŒðŸ˜ðŸ’•ðŸ’“ðŸŽ¤ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸŒ¹ðŸŒ¹ðŸŒ¹ðŸŒ¹ðŸŒ¹ðŸŒ¹  ,positive
6158,RT @ Sadamrana10 Life of an Pakistani Teacher 1 I want pin drop silent 2 Machali bazr bna k rakh ha 3 Homework karna bhul jaty ho kb â€¦  ,neutral
11511,I scared to saw a Lizard on floor ...ðŸ˜±ðŸ˜¨ banda puchy jy tusi zameen ty chalna jy ty asi chat ty dewaaran nal chipak jandy aan ...ðŸ˜ ðŸ˜­ðŸ˜¢  ,neutral
5662,I love you for your tweets . Keep expressing my feelings ðŸ˜©ðŸ˜© â€” hehe ðŸ˜­ðŸ’—ðŸ’— when nasir sees this he will be shaken at the f â€¦ https // t . co / L3i6Zw8pQc  ,neutral
9433,ðŸ’– Good morning my Rockstar papa @ Gurmeetramrahim ji ðŸ’– ðŸŒ´ Plz Bless me & my family more sewa sumiran p â€¦ https // t . co / fFnKC4DA1f  ,positive
13862,RT @ Harryinsan11 Time is free But it is precious . You can't own it But you can use it . You can't keep it But you can spend it . Once â€¦  ,neutral
27779,@ yoongiluvi Why you sad ? I dont know nan molla Sorry i dont know why i cmt such a random thing i'm crazy sksk @ BabySugary _ @ ph _ nhh  ,neutral
8232,@ Shehzad48885373 Meri koi baat koi bhi serious nhi leta not even my younger bro ðŸ˜ª  ,neutral
10729,@ RubikaLiyaquat Mery bhai ne jo kha o galt to nahi hai jo kha o sahi hi hai app vi iska support ker dijy  ,neutral
8758,Rahul gandhi is like male nipples exist to krta hai par kisi kam ka nahi hai ðŸ”¥ðŸ˜‚ # ElectionResults2019  ,negative
32539,Congratulations to our New Home Minister @ AmitShah Ji JAI SHRI RAM Pahli baar sach nikli Mufflerman @ ArvindKejriwal ki baat  ,negative
32911,@ Kuptaan Bcci paisa ni dega pr ja ke khel rha ldka to fine maar dega suspended kr dega ðŸ˜’ðŸ˜’ðŸ˜’  ,negative
36053,RT @ Prashan82341383 # AskStar india ko 3 seamer ke sath khelna chahiye 4 hardik  ,positive
41604,@ TheRainPoet @ Phrustated @ Popcorrrrnn @ witchs _ broom @ geet0212 We need strictly good people in HR not the jhoote ma â€¦ https // t . co / rPpGcj2Ztl  ,neutral
21279,@ myogiadityanath Jai shree Ram Bhut bhut subhkamnaye 8006001572 https // t co / gh7ioq2O3T  ,positive
21737,@ R _ means1985 Gadhe ke bache Delhi mein police tere baap ke pass hai ... Kejriwal ke pass hoti tab ye bhokta toh sahi â€¦ https // t . co / QO1zuRY0lo  ,negative
27152,@ iamsakshijadhav Tu kal bhi chutiya thi OR aaj bhi hai .... Tere jaisa chutiya na koi tha na hi koi or ho sakta hai .â€¦ https // t . co / 3OnH4sa8wr  ,negative
31542,Nahi hai worldcup in k B's ki baat .. ye Harris say tu pheth nahi sambhala jatlraha . # cwc19 # PAKvWI  ,negative
16640,@ sanabucha London ka free trip kisi ko b Mile to wo fauj aur imran khan K against bole ga iss m sana bucha aunty ka â€¦ https // t . co / 6mriQ4q2yJ  ,negative
15114,@ htTweets @ RahulGandhi Jab tak Pura zero nahi karwa doge tab tak chain se nahi baithna hai . Agli bar phir se Modi S â€¦ https // t . co / 0QuH7UB6fi  ,neutral
28550,RT @ employee _ dtc @ msisodia Delhi pe dhyan dele desh toh modi dekh hi lega warna baad me EVM ko gaali dega  ,negative
36566,@ UfaceSRKian @ anand _ dr87 Tu bhosdika political party ka nahi .. Haram ka tatta ya tatti hai ... Punture bana Jaake maadarchod  ,negative
24138,@ AmitShah It's very good but Balrampur me Kendriya karagar ke banane k baad eske sameep ban chuki aaur ban rahi do â€¦ https // t . co / UhuQn0WIHv  ,positive
10666,@ ShabnamGulwazir Jo merzi keh lo bibi mager tumhen ghalat tarikay se job di gai he U r wrong number  ,negative
9651,Uhhh . Hate to inform you that your hairdresser is either really nice or a complete moron . Based on your haircut I â€¦ https // t . co / xHRYdDKLkZ  ,positive
12692,RT @ GoutamLavkush ' Both Ali and Bajrangbali Are Ours We â€™ ll Win With Their Blessings ' Mayawati Hits Back at Adityanath https // t . co / cMpuD â€¦  ,neutral
17089,@ tanha7860 apny dekhny ka muqa hi nahi diya medium g  ,neutral
33479,@ JaiTDP @ ncbn @ naralokesh Jai Jagan Johar YSR @ ysjagan @ YSRCParty  ,neutral
6762,@ ippatel Aaj ye sare news chanel wale khas kar aatankiyo ka Dalal NDTV kidhar hai ek muslim Ko 2 thappar lag jaye â€¦ https // t co / GuiljZCSCK  ,negative
43807,@ artwhoring Kyuki logo ko jitna gaand chatne me mza ata he utna gaand me hath dalne se nhi atahar kisi ko har kisi ki that's true  ,negative
31897,World No Tobacco Day ( WNTD ) - Say NO to Tobacco Cigarette Gutaka Bidi Say NO to Alcohol Adopt Positive an â€¦ https // t . co / NtWvsVKDhK  ,neutral
25351,Janshankhya Vradhi pe Kanoon Lana chahiye Modi ji Desh hit main bahut jaruri hai Sabhi Midia Chanel se anurodh H â€¦ https // t co / C3Coe5RVrv  ,neutral
13351,Once upon a time I used to produce 3000 word papers in one day Aaj pooray din mai 300 ilfaaz likhay hain My brain â€¦ https // tco / tojPSBci51  ,neutral
20897,RT @ Eliyakhan5 So much garmi even the AC is like Humse na ho payega  ,neutral
10585,@ TarekFatah @ ImranKhanPTI Makrooh chehre walay harami kion jhoot bol raha hai ..... pehle tu apni beti ko sambhaal jo â€¦ https // t . co / RMkNN7XPEC  ,negative
6891,@ MiaNaMateenPti @ usmmad Srif account ? Paisy wassy bhi laggao nahi ja sakty Un ki awqaat nahi itni ..ðŸ˜†  ,neutral
38481,@ Rao _ InderjitS hum aapko lae AAP hamare rights dilwao ab Jesse Dwarka expressway dilvaya .. sir raise this issue sir â€¦ https // t . co / tIm059tYMB  ,positive
30605,@ geeezed THATS REALLY FUN ACTUALLY its usually aki who initiates the kisses but like once ayato gets all ðŸ¥º abt it a â€¦ https // t co / 53S2uuY43c  ,neutral
28795,Woh khwaab tha jo bikhar gaya khayaal tha mila nahi Lekin dil ko kya hua yeh bujha tha kyun pata nahi â€¦ # shair â€¦ https // t . co / K8dh4Kj8cT  ,neutral
39776,Narender modi ji ko desh ki dobara kaman sambhlne par bhot bhot hardik bdhai @ PMOIndia @ narendramodi @ BJP4India â€¦ https // t . co / SZrCCyUi8h  ,positive
36630,@ mjdawar Lanat mulk ke tekadaro par Insaniyat ke rastey ke qareeb se be nhe guzre ye log Pathaar hai hy dil nhe in k seeny mai  ,negative
20465,@ o576103228 @ Asif84559309 ye ghalt hy . ap log hmara rape ni kr sakte  ,neutral
14887,@ narendramodi @ smritiirani Congress ne too British â€™ s koo bhaga deya tha tab yeh rss wale talway chaat rahe thi aaj â€¦ https // t co / i2dtVmDRgc  ,negative
2813,@ NavbharatTimes Bakwas menifesto pe vote maangne aate ho .. Congress ki goad me baithne ko kitne bekrar the yeh jan â€¦ https // t . co / 4QerZCkdSc  ,negative
8004,@ ModernNeri m Ã¼ zik ; shape of my heart ( leon film m Ã¼ zi ÄŸ i ) film ; bajrangi bhaijan  ,neutral
8624,@ bewakoof @ urbanclap Be sidhe bolde na @ urbanclap se looto itna ghuma kyu raha hai chutiye .  ,negative
7292,O ghatiya log .. Humme isse koi matlab ni h . Desh me hindu khatre me h or tumlogo ko 25 rupey ki padi h .. https // t . co / 6ZLGyHU3gL  ,negative
21467,@ WhoSunilGrover Bharat love u sir sony tv pe comedy show nikalo sir plz  ,neutral
15422,RT @ Yajna _ valkya This wait till 2019 then wait till 2024 sounds like that Laddoo our parents gave us when we were kids Bas 10th cla â€¦  ,neutral
311,@ sardanarohit tm jaise dalal ho na bjp ke prawakta ko leke unki maro aur unse marwao ek ek krke tm unki maro fir wo â€¦ https // t co / P57rwZHvUK  ,negative
43333,@ Saurabh _ MLAgk Ab bjp ke log aur bjp ko samarthan dene wale nakli rashtravadi aur sabse aage bjp ke kharide hue anc â€¦ https // t . co / cqm7iTrZQU  ,negative
12177,Good to know I â€™ m full of awesome ideas today Time to execute some good â€˜ ole ambition https // t co / NM8dy1S3OB  ,neutral
20213,@ BhimArmyChief Bhai ji ye achchha Prayaas hai aur hona bhi chaahiye . Har ek Gaon me ek Bhim Army ka Sanghatan ho J â€¦ https // t . co / G3iISERZpl  ,positive
13229,RT @ jaise12 _ jaise ðŸ¬ Well here is my new song . Calm ðŸ¬ Enjoy ! You can share !ðŸ˜Œ ðŸªðŸ¥§ https // t . co / ZjrUQTidUN  ,neutral
10846,Modi nahin jeeta ye dalal media aur election commissioner jeetwaya hain  ,negative
40222,@ Hussain _ NSharif Dushman ke agenda tera baap dushman qomi chor aur tu uski do number aulaad teri nasal ke ho â€¦ https // t co / rU72LPueA8  ,negative
11009,@_ Lekgarebetsoko Lol phela 43 is not a child's play ðŸ˜‚ðŸ˜‚  ,negative
14457,Baar baar dinn ye aaye ðŸŽ‚ Baar baar dill ye gaaye Tum jiyo hazaaron saal Hai merii ye aarzoo ðŸ’–ðŸ’• Happy birthday to â€¦ https // t co / HrMLiE8P38  ,neutral
14789,@ amarillocadmio _ Claro que s Ã­ my love muah  ,neutral
8310,@ Sharafatbismil @ rabiafaroquee Is bar pehly ki tarah Allah ne phir mokaa de dia h alhamdu lillah Eid apni yaron â€¦ https // t co / NsJMcWd8kl  ,positive
17030,@ the _ hindu @ the _ hindu To bhaiya tum uske indian hone ke proof leke pahuncho authorities ke pass Sarkar ko badnam kyu kar rahe ho  ,negative
32478,Pehnay he mene khushiyon ke har Kr di he vtn pe apni jan nisar Smjh te he log ab mujhe bekar Jata nahi vfadari ka â€¦ https // t . co / 8CfHpgC2cF  ,neutral
2970,@ rssurjewala Or suare wala khud jo saal me 9 cylinder or black black khelte the ooska kya .. Mat karo warna paatal l â€¦ https // t . co / GhOEPHtWwV  ,negative
17758,RT @ khansuleman433 @ yuvahallabol Aur do modi ko vote Ab lelo nokri chutiya h sale ek trfa vote krte h vipax bhi nhi chhodte  ,negative
26640,@ Being _ Rofique Lgta hai aap hamare Prime Minister Ko follow nahi krte warna Mann mein yeh sawaal aata nahi  ,neutral
21036,@ MahilaCongress @ priyankagandhi All India Mahila Congress Priyanka mam ji aap satay bool rahay hay aap _ Rahul sir â€¦ https // t co / azKsvH9Ryh  ,neutral
10735,@ Ajaysharma12349 @ KuttiParul Galt to hain .. aside chodna chahiye the ISS chut ki lundon se nafart honi chahiye  ,negative
15021,RT @ PrahaladAgarwa3 @ narendramodi Mahadev ke ashirwad aap per bani raha Har Har Mahadev https // t co / DJds4B05V9  ,positive
18512,@ drmlko25 @ railwayseva 15715 train jo ki m mau to gurgaon tak ja raha hu S2 ki sari fan band hai kal se hi nahi c â€¦ https // t . co / zdIC5TkXK1  ,neutral
21459,@ waglenikhil Modi is epitome of RSS / BJP Samrajya just like Maratha Samrajya in the 18th century  ,neutral
7984,@ MissionScorpio @ Ambarseriya acha ji auna ne te nahi khaadi hoegi kheer kadi . They are used to custard ya phoki fruit cream ðŸ˜  ,negative
6788,@ the _ wisegirl @ PiyaliBhadra5 Kyu .. Mai Teri kuch nahi lagti https // t . co / RwWVXmlkTl  ,neutral
21888,@ bhagwa10 @ bhagwadhari108 @ hariom1259 @ aamrapali108 @ narendramodi Tera bap nakali hoga teri isi aamrapali ne mahino â€¦ https // t co / YEI3atEQD7  ,negative
23132,You Deserve it Sir ðŸ™ Proud PM à¤œà¤¯ à¤¹à¤¿à¤‚à¤¦ à¤œà¤¯ à¤­à¤¾à¤°à¤¤ @ narendramodi # ModiSwearingIn # BJP4India # modioathceremony  ,positive
15176,DEAR # HARSHADCHOPDA SIR This is your time to show others that your the best â˜ºï¸â˜ºï¸ Yes sir aap ko logh ne jo kuc â€¦ https // t . co / gUhGocgTnc  ,positive
1471,good night my mum is definitely going to beat me with a jhadu tomorrow please pray for me  ,positive
40360,@ shashiiBJP @ Tejasvi _ Surya @ mimichakraborty @ kochattil @ BJP4India Abe piddi randi maa ka aulat ..... kabhi ladkiyo ko â€¦ https // t . co / ngeWOYoEPA  ,negative
2283,RT @ Manish050guru @ SanjayAzadSln Wah re muslman me dalal jab el hindu KO Mara uski beti KO pareshan kar rage the tab kahan mar gaya tha g â€¦  ,negative
34389,@ RJSadiaSattar _ Don't be to sad ðŸ˜”. Every day is A new day . One day is our cricket team DAY and they will perform well INSHALLHA  ,neutral
29327,@ waglenikhil dalle tum pappu k chamche Modi ka bakhan kare to godi media or tumhare jese dalle kisko jholi me ho v â€¦ https // t . co / QQYffz67qe  ,negative
18816,RT @ AkshayFandom Thoda Jyada Ho Gaya Lekin Chalega ! â¤ï¸ # AkshayKumar # AkshayFandom # Guruji https // t co / ctZKUgv0Gm  ,positive
3763,RT @ ntpclimited NTPC took the pledge of World No Tobacco Day today . Saptarshi RoyDir ( HR ) administered the oath in the presence of A . K .â€¦  ,neutral
21280,@ ModiLeDubega @ kaur0211 Takleef kyon horahi hai sardana ji aap ko sari pariyon aur nam nihad dharm goroonko bhi apn â€¦ https // t . co / XWJCVOWuaN  ,neutral
4496,RT @ Andabatae1 Chapter 4 of my fun little car show AU is up ! We geet a little angst a little plot and some Solo boy drama . https // t . co â€¦  ,neutral
30564,@ aajtak @ arjundeodia Enka news kyon banate ho jo apne baat pe kayam hi nahi rahate ye VIP / celeb kaise ho sakat â€¦ https // t . co / 55X2yok2OT  ,negative
10908,RT @ engrsafdarmemon @ BOLNETWORK @ somo85 Jab Awaam Sharmindah hone ki jagah hamare Elected MPAs MNAs Sharmindah honge . # UCGProjectThar # Tha â€¦  ,neutral
39724,@ Mizzling _ Gaze Poem to naii aati haii butt ha Dil se kahte hai sacchi me aap bahutt hii acchi hoo aurr sundaar hoo â€¦ https // t . co / Y1sXyOHCwR  ,positive
13471,@ shahnaveid Abe sale kutte jab fuckistan itna pyara h to chale ja Kisne rooka ?? India m rehta h aur fuckistan zindabad Motherchood zihadi  ,negative
34616,@ RedEagleGames @ pokershash @ Karannautiyal9 @ MUbaidUrRahman2 @ JeremyMcLellan @ narendramodi Abe bhosdike hume pta â€¦ https // t co / oW0UModdl7  ,negative
32172,@ Sheelu _ panwar Yeh toh ab Padhne wale ke upr hai ... Kuch chapters interesting ban jate hai life long ðŸ¤ª  ,negative
22383,@ narendramodi Many many Congratulations sir and Bhai Ji stay blessed forever b coz of your athak prishram jai â€¦ https // t co / HyjnjTn4oB  ,positive
8837,@ PalakBindra2 Theek hai theek hai Masoom na bano ðŸ˜ Aur ye kaunsi nayi galat fami hai ki tu mujhe nahi marti ðŸ˜’ https // t . co / YON4GCMlsl  ,neutral
10762,@ ANI @ asadowaisi jaise log kabhi bhi kisi koum ka bhala nahin kar sakte . Ye log faltu ka hindu muslim karte reh te â€¦ https // t . co / pjN041FmPH  ,negative
35951,@ dineshlalyadavv Jo jindagi bhar kisi k pairo me pada raha ho swabhiman ko pehchana nahi use sirf paisa k takat se â€¦ https // t co / Gejp58MFAB  ,neutral
