Uid,Sentiment,clean_text,proba,preds
11131,negative,Congress ka barabri krne me BJP fail ho jayegi kyuki BJP 60 SAL KV RAJ NI KR PAYEGI  // t . co / JvkMfIPLR5  ,[ 0.75143033  0.55993456 -1.4023216 ],0
11513,negative, Haan osi champions trophy ke sar pe yeh pakistani cricket kharab ker raha Bilkul waise jaise afridi ne â€¦  // t co / oJubekC6ho  ,[ 0.36415216  0.35947847 -0.7143914 ],0
21574,neutral,Smriti ko pataal jane ki zarurat nahi padi bjp kills bjp  // t co / fmtfATDDZP  ,[ 0.31195784  0.7944525  -1.0768484 ],1
35336,positive,   # ThursdayMotivation ~ Wishing You all Happy Apara Ekadashi â„ Observing Fast â„ Reciting Vrat Katha with mahat â€¦  ,[-2.7744212   0.32509866  2.4096985 ],2
31646,negative,Sabse bada chutiya to adult page k advertisement videos kat te hai . Bc kaha hai vo promised video ?  ,[ 2.4215384 -0.4001928 -1.8372685],0
21753,positive, Cheers mate . You may be a comedy genius ... but you're still a Spur w ** ker ... Lol .. Top geezer . # YNWA â€¦  // t . co / zIPYt2xgE4  ,[-2.0120296 -0.8299513  2.4134226],2
33862,neutral,   Hehe thank ku zaini behen apki waja se hogye â¤â¤  ,[-2.0708613   1.6191616   0.56550026],1
35182,positive,  Jai Hind Jai Bharat Namoh Namoh Aaj hamara desh vishav guru ban raha hai to ham sa â€¦  // t co / X73uxNdJlm  ,[-1.4517628   0.56250983  0.8976237 ],2
10574,neutral,      ____    Mazak to karna dhang â€¦  ,[-0.4189111  1.2828344 -0.6492946],1
28717,neutral,  Mere 2 sabse jyada handsome frds ye he thei ðŸ˜‚ðŸ˜‚ Mai es k jaisa nahi dikhta ðŸ˜œðŸ˜œ  ,[-2.5445652   1.3711243   0.98764867],1
36917,neutral, _ Solanki13 Jab vipakchh ko kamjor karne ki sajis ki jati h to aesa lagta h ki prajatantra loktantra ko hi ka â€¦  // t . co / DvTjyWyQQC  ,[-0.51434034  0.7624477  -0.2239882 ],1
27070,negative, Meer jafar jaiso ka yahe hal hona chahea salute for Pak Army for having 0 tolerance on Gaddari  ,[ 0.05919892 -0.2991953  -0.01566814],0
6268,neutral,# nowplaying Ive Been Waiting - Lil Peep & ILoveMakonnen Feat Fall Out Boy | streaming klik  // t . co / KkPJ3bu6hf â€¦  // t . co / ELPqamqK18  ,[-1.836739    2.066873    0.07168218],1
41982,neutral, _ Scindia Ji Mein  ka samarthank nahi hua but Appki har se dhukhi jaroor hu Jab se hosh sabhala hai Aap â€¦  // t co / X5vFCVWFNs  ,[-1.0638162   1.2405331  -0.01433757],1
32064,positive,Soo much hearted feel like ki jaan hi dedu apni Jeene ka man hi nhi kr rha koi he hi nhi mera jisko itna pyar krta â€¦  // t . co / PoWkB7RS3l  ,[-1.4193374   0.580477    0.93022436],2
5938,neutral, Jalna to sirf deep ko chaiye Per kuch aur jale to dhua jaror nikal aata hai Better luck next time NDTV india ðŸ˜‚  ,[ 0.07308395  0.7584875  -0.799359  ],1
30571,negative, Virat to Queen Ho rabba umr pighli imam hai teri Aisi bhi kya zid hai teri Kara de ab deedar e mauka Mauka mauka mauka mauka  ,[ 0.83660334 -0.20888638 -0.645952  ],0
5966,positive, Hye mjhy yd aya aj to ap ka special thanks krna tha thanks aloooot bhai ðŸ:trade_mark:ðŸ:trade_mark: bcoz aj match k doran hm ba â€¦  // t . co / JksRsvnLvg  ,[-2.8554964  0.1516618  2.555911 ],2
18876,neutral,   He has better niyat than ur feku pm ðŸ˜„  ,[-0.33439377  0.7699555  -0.5727332 ],1
11244,positive,Dear  sir Aap 2nd time sapath liye hai  ka aap se ek hi ham sabhi mithila washi ka anuro â€¦  // t . co / zGZO7lSznk  ,[-2.6409588  0.5960661  2.1177256],2
18806,neutral, U can get best 2nd hand laptops in varieties at Future Point Hawale near Islamiya College .  ,[-2.0273817   2.2209957  -0.00599867],1
28053,negative,   Madarchod raand ke pilley saley bhadwagiri ki Gandi nali ke keede teri maa ki c â€¦  // t . co / lyF38vXwZY  ,[ 2.6481066 -0.8991954 -1.8175143],0
16769,positive,Dear best friend Tumhari jagha uske dil me nahi uski block list main h SUDHAR JAAO BSDKK ...!  ,[-1.1623958   0.10164288  0.665234  ],2
21643,neutral,  Here is one reason why I take  as my inspiration ! So I am one of those kids who don â€:trade_mark: t really GOSHT ðŸŒš but I saw â€¦  ,[-1.9445442   1.7716246   0.11042297],1
11184,negative, _ Starr  Ye sale america ko uksa rahe hain india par hamla karne ko  ,[ 1.1203927   0.17737366 -1.2083336 ],0
7783,positive,  Trust Allah and He'll ease your difficulties Insha'Allah ðŸ˜Š „ÛŒÙ„Ûƒ_Ø§Ù„Ù‚Ø¯Ø±    ,[-2.3341973  0.523621   1.7273833],2
3391,negative,  _ 54 2 masoom logo ki mulaqaaat 2no ko aik 2sry ki language nhe aati smiling se kaam chalayaa ja rha hy  ,[ 0.5517386  0.0555633 -0.7679995],0
11282,neutral, Sabka sath Sabka vikas ++ Chander mahal ka Diya . Inderpraht ke Rajmahlo ko Mismerize kare ise Happy good â€¦  // t . co / PiK72KwCs0  ,[-1.3995144  0.9460893  0.6183434],1
18568,neutral, _ me _ jao mere tweets pe 2-4 log interact karrte hai bass . mujhe v aab mission unfollow karrna padega ðŸ˜  ,[-0.5775984  1.6786602 -1.0577124],1
20938,neutral, Baaki alwar me hua tha raje se istifa mang rhe the . Ab mp me hua h to kamalnath ji se nahi mangoge ? ðŸ˜‚ðŸ˜‚  ,[ 0.34339806  0.74923986 -1.0788656 ],1
13523,neutral,How much for the worn leather satchel ? For you ? I can offer a very special price ... Hee hee !  ,[-2.3912015   2.2070339   0.27580678],1
22762,neutral, Charas pina band Kat de dalle . Hongkong me afwah failane ki saja10 sal ho gayee hai India me bhi hua â€¦  // t . co / kBkBFuVFKT  ,[-0.01433448  1.1259396  -0.9898445 ],1
10857,neutral,A man with Six Packs is always rude kyunki usme tummys naam ki koi cheez nahi hoti ! ðŸ˜› # WeekendWisdom # weekendfun # SaturdayThoughts  ,[-0.40487507  0.9037744  -0.5206351 ],1
21568,negative, __ Tweets China Tere najayaj baap ka ghar h Kya betichod Jo usko overseas me count nhi kr rha h ?  ,[ 1.6506965  -0.10960633 -1.708851  ],0
26196,positive,  _ Talent This ICC World Cup celebrate the spirit of cricket with this truly global ANTHEM of togetherness ðŸ * Way O Way O * ðŸ featuri â€¦  ,[-2.7462473  0.5158481  2.1019268],2
38973,neutral,    _ a _ queen  _ Away _ yrr   _ baba _ bakht  _ chanda exactly  ,[-1.6884036   2.2629242  -0.09463477],1
18047,negative,Modi ji ke Raj mein bacche Dekho kis tarike se Garmi ke Maje Ae le rahe Yahan Par log bahut Dur Se nahane Aate Hain  // t . co / o94Q7Kg6X1  ,[ 1.0771298  -0.26120362 -0.93774915],0
37565,positive,  Yes I agree with you and this is reality we should take a big step . Enough is enough . ab â€¦  // t . co / aFNZ9yusq1  ,[-1.8151206  -0.17789198  1.9795331 ],2
28935,positive, _ azhar Good morning Haji Saab star star Phool Patti star Haji Saab we won the Final match ðŸ† thanks for your b â€¦  // t . co / rfeOpYPzoA  ,[-2.6826353   0.17666888  2.3086634 ],2
582,positive,  â¤ Love you bhai â¤ â¤ Congratulations modi ji .....â¤ðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘ŒðŸ‘Œ sabka sath sabka visvash .......â€¦  // t . co / wAB4ShWenC  ,[-2.5691185 -0.2284738  2.6628554],2
17215,negative, tum congress walon ka mic kyun band kar dete ho # ArnabGoswami Savarkar ki moorti lagwa le office main â€¦  // t co / 5EFbgWLlxG  ,[ 1.0314941  0.7704249 -1.6188902],0
29695,negative,Bahir beth k bhonkty ir bakwas krty ho wo tmhara bap phd holder 1 parha likha admi h jo k corruption krny wako ko b â€¦  // t co / 4KcGPrqOY1  ,[ 2.3761096 -0.6890395 -1.6441122],0
23352,positive,ye hamrey desh ka aaur desh ke logo ka saubhagya hai ki aap jaisa desh bhakat PM hamko and hamrey desh ko mila for â€¦  // t co / 42dZUxmma7  ,[-2.2173753 -0.0130297  2.27523  ],2
3799,negative, Kitni fake news dikahoge desh ko asliyat pesh karne ka dam nhi hai to chod do journalism . Aur join kr lo â€¦  // t . co / H2UKdwReC0  ,[ 1.7843772  -0.18917899 -1.455926  ],0
2299,positive, Happy new year ðŸš¨ Joro !ðŸ˜ Wish y â€:trade_mark: all luck ðŸ:trade_mark: # WizkidLiveAtEndsFestival # WizkidLiveAtEndsFestival â€¦  // t . co / 9K9mCDqlM0  ,[-2.700408    0.30542535  2.359335  ],2
19520,neutral, Global Parents toh Ram ji or Sita Maiya hain .. Jai Shri Ram # JaiShriRam # JaiShreeRam   ,[-0.8817042   0.47240657  0.12398508],1
27335,neutral,  Train no . 17482 tirupati . Puri Bilaspur ke Bogi no . 3Ac B2 me bhari Aabywsttha .. genral ke saman . Koi surakchha nhi .â€¦  ,[-0.3547874   1.6816478  -0.96564037],1
20957,negative, Pura election he fake tha bhaiya  ,[ 1.9029626  -0.30269343 -1.5873125 ],0
9732,positive, Rubika sister tum jio 1000 sall . Ye chhota vi apko dill se love you karta hai . Hindustan ki harr e â€¦  // t . co / NnY3fLECQ5  ,[-1.6865314  0.2601856  1.3758155],2
440,negative, _ Sharma4 Kal ki chod abi sale papu murta abhi to tumare mari padi hai bardast nahi ho rahi papu ki har m â€¦  // t co / BW4tAmVwV9  ,[ 2.4397917 -0.5909557 -1.8089095],0
10723,neutral, Madam please make a slogan JAI MAA KAALI JAI BANGLA against the RSS group it's my humble sugess â€¦  // t . co / xUqe0L5e2y  ,[-0.71330255  1.1132694  -0.4633882 ],1
11235,negative,    Hindu Sanskruti ki raksha karne valo ko hi jhute aropo me fasaya jata hai # WeSupportPunalek â€¦  ,[ 0.40689972  0.2233101  -0.68491817],0
13204,neutral,Nothing funny Amardeep . We are not suggesting all the writings in the Dasam Granth are unauthentic . We think you ma â€¦  // t . co / MqGoUopLAn  ,[-0.20061862  0.8690755  -0.63159007],1
9175,negative, _ faiz  Sale chutiye tu kuch update nahi rehta ? Ye dekh tere criminal buddhe aur bharat team kis h â€¦  // t . co / pmlMydfzYL  ,[ 2.4983964 -0.5830343 -1.7742175],0
18894,neutral,   Maine hindi hi likhta hu andu . Pahle tl check kar . Abhi naya hai tu  ,[ 0.1695295   0.43600082 -0.6886595 ],1
32008,positive,  Alhumduillah Heartily Congratulations to Sadar-e-Majlis aali janaab Barrister  Sahab for winning Hyderabad # Lok â€¦  ,[-2.088201    0.16831213  1.7711179 ],2
13942,positive, Happy birthday # Babu _ Bhaiyya wish you a very happy healthy and long life ðŸŽ‚  ,[-2.6585405   0.48376054  2.2247565 ],2
9891,neutral, Cant name just one he has given us so much Aashiqui songs Saajan songs Tumse milne ko dil karta h â€¦  // t . co / Xql52lQRYm  ,[-2.3828855  1.3572059  0.8548371],1
24402,neutral,  No one My parents  // t co / PVQqVmyTmB  ,[-1.1732725   2.6319888  -0.85803777],1
25204,negative, _ PATRAg  Abe ye log konsi maansikta wale h NathuRaam Godse sala Angrezo k talwe chatne wala Ka â€¦  // t . co / i8gxE2i5a4  ,[ 1.8594527  -0.11109176 -1.7083347 ],0
32333,neutral, prtk  _ sharma Bhai tm to Apne ghar me v famous ni ho Aur Modi Pakistan me tumhre fufa ki Band bajane â€¦  // t co / atNPm776Bd  ,[ 0.50181204  0.53268033 -0.88283503],1
12564,neutral, _ jay07 Aree aisa bilkul nhi hai meko disha patni genelia Ileana D'Cruz ye sbb achhi lagti hain ðŸ˜‚  ,[-0.46853012  1.2759659  -0.8173312 ],1
8226,neutral, _ Gupta But tu to lesbian nhi h n tere bina jiya jaaye na ðŸ˜ž  ,[-0.01595606  1.4889961  -1.1063122 ],1
26554,neutral, 1992 wc main pakistan nain phele match Windies se hara tha 10 wicket se us ka bad se pakistan champion bana  ,[-0.1486699   0.5042254  -0.20084599],1
11315,negative,  Just go to hell ðŸ˜  Agr petrol â›½ï¸ ki price sy itni problem he to na khreedo . but ye bakwas ab bnd kr lo senseless ðŸ¤:registered:  // t . co /â€¦  ,[ 1.8143336   0.03772487 -1.5951978 ],0
9036,negative,In baccho ko kunan poshpara ka ' K ' bhi nhi malum . Pakistan ne sirf jhoot failya aur Bina soche smjhe man liya .  // t . co / 4ADjlwRLKC  ,[ 1.5857247 -0.1914477 -1.4144549],0
42559,negative, _ patil ha bilkul azadi ki ladai m congress ka haath h nehru angrejo ki aurto ko chhodta nahi tha bechare a â€¦  // t . co / bBUx2EL1ft  ,[ 1.3958696   0.17218456 -1.4679005 ],0
32266,positive, Very nice ðŸ‘ðŸ‡µðŸ‡°ðŸ‡µðŸ‡°ðŸ‡µðŸ‡°ðŸ‡µðŸ‡°ðŸ‡µðŸ‡° god bless all muslims pakistan army and pakistan zindabaad inshaallha  ,[-2.2566607  0.3866118  1.8409303],2
18616,neutral,I hope to God someone in power watches the danger of Jay Bheem Jay Meem and article 35 & 370.â€¦  // t . co / yMA8vbdV1u  ,[-2.1174598   1.8769112   0.55372286],1
41469,negative, __ Khiladi _  _ Of _ Thugs    Bc aise kutta looking actors ki waja â€¦  // t . co / UKLy3yBgUX  ,[ 1.8743852  -0.18718544 -1.6788926 ],0
37773,neutral,   _ News _ Hindi   _      _ bakra Lol  ,[-0.535893    1.1571693  -0.47067574],1
15736,neutral, Bhai unlog ne woh 5 player select Karne wala nikal diya he shayad .  ,[-1.3706118  0.84124    0.7350708],1
25208,positive,ðŸµï¸ Good Morning  papa ji plz bless me more sewa sumiran parmarth ka bal bakhshna ji Dhan dhan sa â€¦  // t . co / xaIQXTXCDs  ,[-2.4568768  0.6726296  1.7503469],2
10127,neutral, Still awake bro ? Haha . Selamat Hari Raya in advance sanjay haha  ,[-1.8938148  2.163249   0.0304166],1
42896,positive, many Sherri Modi ji aap se Miri anrodh hai ki mehgae km kariye sir ham garib bahut hai aur ham gaher â€¦  // t . co / zTTakryyyB  ,[-2.4539528  0.5392959  1.9707012],2
20244,negative,Musalmaan ka durgati ka karan kisi ek party par bharosa krna congress musalmaan k liye bjp se bhi bada ghatak pa â€¦  // t co / t4U2mc6Auw  ,[ 1.325193    0.13791053 -1.4200476 ],0
10415,positive, I really appreciate her dare . Not only her more than 80% youth of Hindustan dream for this . Mam IAS thank y â€¦  // t . co / i0FMVrlnUd  ,[-2.2950182 -0.5008883  2.32681  ],2
2214,negative, Afsos hota hai tum jaison jo eik jhoot ko chupane ke lye hazar jhoot bolte ho Aur apni munafikat me â€¦  // t co / enK5wZ7ez8  ,[ 0.6698453   0.05934454 -0.8644684 ],0
11015,negative, Jhootha aur badbola hai ye ... kalank hai ye sikhon ke naam par ... are sardaar to jubaan ke liye gala â€¦  // t . co / DQUdwk28xw  ,[ 1.4080961  -0.17121579 -1.326326  ],0
23077,positive,  Sher burha jrur hua hai bt sikar krna nhi bhula Bhai bhai Love you Bhaijaan till My last Breath # 15DaysToBHARA â€¦  ,[-2.4607031  -0.20302837  2.4860358 ],2
36510,neutral, Hi Charan ! We would be sad to see you go . Please DM us your contact numbers so that we can sort thi â€¦  // t . co / JiQGROkYZp  ,[-2.1558156   2.4808552   0.09580083],1
31020,positive,Jb Koi aapke liye kam krta h aapke liye 5sal din rat ek krta h aap pe vishvas krta h aapka vishvas jit ta h jis â€¦  // t . co / TqgmNjwXiE  ,[-2.5929809   0.56610984  2.029141  ],2
5555,positive,  ðŸŒ¹ Good morning my almighty  papa ji ðŸŒ¹ ðŸŒµ Plz bless me more sewa sumiran parmarth ka bal ðŸ’ª bakhshna â€¦  ,[-2.4344835  1.1572008  1.4261326],2
29523,negative, _  Ye sab lalchi log h ... Kya sirf mantri banne ke li bjp se jude the ... Inko ye galat â€¦  // t . co / a0ns8hKzJB  ,[ 0.8298853  0.5794357 -1.3372184],0
25187,neutral, Ha hs ha ya us hs ha hs us ha ha ha !!!!++ Rinitiji aap kalpnaa bhi nahi kar sakti itna Hasaa mein yeh Padhkar !!!ðŸ˜€ðŸ˜€ðŸ˜‚ðŸ¤£ðŸ˜‚  ,[-1.6674548   1.7819724  -0.06551379],1
34114,positive,  My heartiest congratulations to  for winning # Silchar Lok Sabha Parliamentary seat by over 64000 votes again â€¦  ,[-2.2095761  -0.16066518  2.1076772 ],2
1331,positive, HE IS YHE BIGGEST BABIE OMG HE KNOWS HES THE CUTEST BOY ALIVE I JUST >(  ,[-1.5897404 -0.7841185  1.685751 ],2
13315,neutral, _  Tum zaiso ka naam padkar samaj aa jata hai ki Kya likhoge ðŸ˜‚ðŸ˜‚ # jihadi # islamicterror  ,[-0.21348734  1.1602474  -0.81168836],1
2137,neutral,# SecretOfPositivity  guru ji ke bachan hai ki simran karne se aapki ander ki tamam galat soach ko â€¦  // t co / oI9z08klDe  ,[-1.5420911  1.0042636  0.5611034],1
14863,positive, Sir with great respect to Atal ji our hero would request u to start Swach Bharat Abhiyan again ple â€¦  // t co / NQNQwKSK56  ,[-2.3311574  0.4933393  1.7424632],2
34101,neutral,Mayavatiji ab to sachchai sweekaar kar lijiye ! Jantaa nahin chaahati aapko pradhanmantri ke roop mein dekhana . Aa â€¦  // t . co / n4z71KxpcM  ,[-0.60886025  0.78603595 -0.15142837],1
18191,positive, Bharat mata ki jai . Beti padavo beti bachavo . The women's power don't under estimate women's power . âœŠ Thank you dear sisters .  ,[-2.2552054   0.11550491  1.9681102 ],2
25601,neutral, 27th may k post kiye hue pics kaise nahi dikhe ðŸ¤” yeh soch raha hoon reach zyada nahi hai inka lagta hai  ,[-0.5939131  1.2720354 -0.558858 ],1
9017,positive, bich first saddle up now stomping ground !! dont u slander ur art we love it all but yes please give us more  ,[-1.7789861 -0.7103128  2.0130272],2
35798,positive, bahi ma aapka bhout bada fan ho you are my idol bhai you are motivation for me  // t . co / uKLrIWekj4  ,[-2.28754    -0.71802026  2.4067354 ],2
2528,positive,  Weekend Ki Badhai Kon Deta hai Yaar ??ðŸ¤”ðŸ˜‚ðŸ˜‚ This Was Best ðŸ˜ðŸ˜‚ # TheKapilSharmaShow    â€¦  ,[-3.046338   0.5414812  1.9542333],2
37353,negative, Return our money you # Bitch # MF # BSDK Wapiss Aa Pakistan Bahir Beth k Tweet Kr Rha Hai ..!  ,[ 0.6250373   0.21907184 -0.6971219 ],0
39509,negative, Total bakwas hai apki jabtak ground level pe kaam nahi karonge Congress la safaya Tay hai itne twee â€¦  // t . co / v65GufER2f  ,[ 0.8836889   0.46348485 -1.205858  ],0
34265,positive, Mam i feel tshirt and boxers would have been best outfit . After all comfort sabse pehle aata hai .  ,[-2.6482916  0.9076542  1.3510486],2
23793,neutral,  Study these faces carefully # evil what riyasat is this where kissi izzat mehfoiz hi nahi  // t co / 3SbD9ndG85  ,[ 0.09440409  0.6353171  -0.89357454],1
6184,neutral, Can you see your daughter dancing like that in a party between the men ? I know you can't . So why are â€¦  // t . co / Q0PFmRmSH1  ,[-0.26821405  1.9819851  -1.1133591 ],1
31635,neutral,Teko kya problem hai bhai hijab say yahi to problem hi bjp ki bhakto ki hamare mazhab may neeji cheezo may tang ada â€¦  // t . co / UQZW0j1Rpn  ,[ 0.48377058  0.61686605 -1.0268648 ],1
30674,positive,  PM Modi won 356 seats & thanked all 130 crore people for faith in democracy . Sonia won 52 seats & thanked only the 12 cro â€¦  ,[-1.8856627  -0.18184789  2.1861887 ],2
10544,positive, _ kadeeja Oh shat ! I hope I can make it through this installation we have scheduled first .  ,[-2.4573593   0.60362947  1.7392973 ],2
20851,neutral,  # PledgeAgainstCorruption St Dr  Singh Ji Insan farmate hain ki imaanda â€¦  // t co / M7nMRN0vA4  ,[-0.5639206   1.0406973  -0.49932757],1
7268,neutral,"   __ Hayati When Thor's mom says - "" Aate waqt bazaar se Loki lete aana "" ðŸ˜‚ðŸ˜ðŸ˜‚  // tco / exUStuqtzr   ",[-1.6245302   2.3973691  -0.50971806],1
31426,positive, Great MP post wellproud of you sir  ,[-2.2377744 -0.3577434  2.3381708],2
1579,neutral,  Jeetegi humari team ! Can you share what the men in blue need for winning the trophy in one Hindi word ? Comment below and â€¦  ,[-2.1284752  2.2374024 -0.0418604],1
23097,neutral,  The Bs from Hong Kong and Taipei ! We got a special treat for all of you ! We â€:trade_mark: re giving you the ULTIMATE FAN EXPERIENCE i â€¦  ,[-2.6845107  1.6453397  0.9599507],1
