,uid,text,clean_text,predicted,predicted_proba
2530,27574,@ jawaharyadavbjp @ TajinderBagga @ mlkhattar Tere pichwade mai laathi de di is khatter ne .. samja Or tere ni tere jais â€¦ https // t . co / R2m8ZMUokK  ,jawaharyadavbjp tajinderbagga mlkhattar tere pichwad mai laathi de di khatter ne samja tere ni tere jai â€¦ co rmzmuokk,negative,"tensor([0.7546, 0.1499, 0.0956])"
2531,12035,RT @ shaswoti2 Many many Happy returns of the day mam may Aallah blessing you alot happiness and success plz come back soon with Harshad we â€¦  ,shaswoti mani mani happi return day mam may aallah bless alot happi success plz come back soon harshad â€¦,positive,"tensor([0.0367, 0.3035, 0.6597])"
2532,11918,Asli kaval tho yeh bhi sidh nahi kar paya yeh kachi say big yogis yogeshvar nahi ha asli level ki pahchan kuch din â€¦ https // t . co / CwaO3bNFBi  ,asli kaval tho yeh bhi sidh nahi kar paya yeh kachi say big yogi yogeshvar nahi ha asli level ki pahchan kuch din â€¦ co cwaobnfbi,neutral,"tensor([0.3504, 0.4280, 0.2215])"
2533,18837,@ aajtak @ asadowaisi Kya hinsa aap ni kara rhe kuch maulavi muslims ko hi threat kar rhe h ki jo BJP ka sath de rhe â€¦ https // t co / ukQ0YmHfwn  ,aajtak asadowaisi kya hinsa aap ni kara rhe kuch maulavi muslim ko hi threat kar rhe h ki jo bjp ka sath de rhe â€¦ co ukqymhfwn,negative,"tensor([0.4893, 0.4151, 0.0956])"
2534,28666,Bjp ki sarkar me aur Kay ho sakta hai Hindu ko Muslim se musalim ko huduo se yahi San me bjp and company sarkar cha â€¦ https // t . co / x5d7wpTb7w  ,bjp ki sarkar aur kay ho sakta hai hindu ko muslim se musalim ko huduo se yahi san bjp compani sarkar cha â€¦ co xdwptbw,negative,"tensor([0.6021, 0.2547, 0.1432])"
2535,28862,@ OfficialPayal Jin jin ko kosna tha . Kos liya . b tv dekh 5 saal ke liye .. chamcho .. modi ji hi pm hai .. aur jitna jiwan â€¦ https // t . co / r0AlcYy1XC  ,officialpay jin jin ko kosna tha ko liya b tv dekh saal ke liy chamcho modi ji hi pm hai aur jitna jiwan â€¦ co ralcyyxc,neutral,"tensor([0.3147, 0.4810, 0.2043])"
2536,9874,@ balhara01 Agar saare opposition parties strictly ye rule bana le to media ko 1 month me akal aa jaayegi  ,balhara agar saar opposit parti strictli ye rule bana le media ko month akal aa jaayegi,neutral,"tensor([0.1836, 0.6696, 0.1467])"
2537,33727,@ goldeelight _ @ nhoveeeswag Push lang japon melay mo one of this days Hahahahahahahahahahaha !! ðŸ¤£ðŸ¤£ðŸ¤£  ,goldeelight nhoveeeswag push lang japon melay mo one day hahahahahahahahahahaha ðÿ¤£ðÿ¤£ðÿ¤£,negative,"tensor([0.6354, 0.2533, 0.1113])"
2538,33305,RT @ jayam _ mohanraja Amidst praying for our dear # Nesamani this much wishes for my birthday was such a sweet surprise )) Jokes apart .. Y â€¦  ,jayam mohanraja amidst pray dear nesamani much wish birthday sweet surpris joke apart â€¦,positive,"tensor([0.0047, 0.1905, 0.8048])"
2539,11916,RT @ Muhamma99616054 @ naziagoraya @ DrMuradPTI Ap ki Information kay Liya ... Ham PEF ki Requirements kay Mutabik enrolled bechoun ka B form â€¦  ,muhamma naziagoraya drmuradpti ap ki inform kay liya ham pef ki requir kay mutabik enrol bechoun ka b form â€¦,neutral,"tensor([0.2828, 0.4948, 0.2223])"
2540,12113,@ BabuSaheb90 kal sat he market band parso sunday market band mon ko market khulega par tab tak ye news baasi ho chuki hogi  ,babusaheb kal sat market band parso sunday market band mon ko market khulega par tab tak ye news baasi ho chuki hogi,neutral,"tensor([0.1563, 0.7127, 0.1310])"
2541,2566,RT @ Sobantu _ Nqayi Pali â€ ek is die man â€ Samuels discusses @ PatriciaDeLille â€˜ s amazing comeback in politics . ðŸ™ðŸ¾ðŸ‡¿ðŸ‡¦ # Pali # ThomasMlambo # MoveF â€¦  ,sobantu nqayi pali â€ ek die man â€ samuel discuss patriciadelil â€˜ amaz comeback polit ðÿ™ðÿ¾ðÿ‡¿ðÿ‡¦ pali thomasmlambo movef â€¦,neutral,"tensor([0.1169, 0.5836, 0.2995])"
2542,20122,@ iaryananmol This is a hypocritical tale of your love for US and hate for India I know the truth but tu dost hai poll nahi kholunga  ,iaryananmol hypocrit tale love us hate india know truth tu dost hai poll nahi kholunga,neutral,"tensor([0.2973, 0.4287, 0.2740])"
2543,36548,RT @ faisonjo1 THE WHEELS OF DIVINE PURPOSE We are privileged to live in a time when knowledge is increasing ; this is a fulfilment of prop â€¦  ,faisonjo wheel divin purpos privileg live time knowledg increas fulfil prop â€¦,neutral,"tensor([0.2354, 0.5146, 0.2499])"
2544,26548,RT @ Sanskri74007378 Wish you a very happy birthday @ dukhi __ atma May God Fulfills all your wishes @ OfficialHelly7 Please Wish her birthd â€¦  ,sanskri wish happi birthday dukhi atma may god fulfil wish officialhelli pleas wish birthd â€¦,positive,"tensor([0.0451, 0.2935, 0.6614])"
2545,10409,@ JhaSanjay Why Sanjay now you have a problem where was you NIYAT when your own paid media was against BJP They â€¦ https // t co / HQEBDnVpq1  ,jhasanjay sanjay problem niyat paid media bjp â€¦ co hqebdnvpq,negative,"tensor([0.4377, 0.4100, 0.1523])"
2546,31212,@ Swamy39 @ pGurus1 TEMPLE ministri to de dete aap ko or koi IMANDAAR hai ki nahi ?  ,swami pguru templ ministri de dete aap ko koi imandaar hai ki nahi,neutral,"tensor([0.0959, 0.6511, 0.2530])"
2547,16093,@ smritiirani Mai desh ke pradhan mantry ko hardik badhai deta hu Aj mai BJP ki jeet par bahut khush hu or mai cha â€¦ https // t co / X340nHCrRA  ,smritiirani mai desh ke pradhan mantri ko hardik badhai deta hu aj mai bjp ki jeet par bahut khush hu mai cha â€¦ co xnhcrra,positive,"tensor([0.0345, 0.1812, 0.7844])"
2548,19731,RT @ Akshay _ Addict Abe Bachhe Ki Jaan Lega Be Tuuu School Time Mein Bahot Bola Karta Thaa ..!ðŸ˜‚ Love You Always Guruji @ akshaykumar â¤ htt â€¦  ,akshay addict abe bachh ki jaan lega tuuu school time mein bahot bola karta thaa ðÿ˜‚ love alway guruji akshaykumar â¤ htt â€¦,neutral,"tensor([0.1525, 0.4781, 0.3695])"
2549,21584,@ iamuttamsaran @ PramodWadekar12 @ shikharawasthi _ @_ singh _ adarsh @ KondakaPrabin @ NishaMehta _ Nish 2k hone par bahut bahut badhai  ,iamuttamsaran pramodwadekar shikharawasthi singh adarsh kondakaprabin nishamehta nish k hone par bahut bahut badhai,positive,"tensor([0.0283, 0.2958, 0.6759])"
2550,10760,RT @ khloekardashian My very first prom and I went with THE BEST date ever @ NarbehKardash !!!!! We had so much fun !!! How handsome is my da â€¦  ,khloekardashian first prom went best date ever narbehkardash much fun handsom da â€¦,neutral,"tensor([0.1024, 0.5604, 0.3372])"
2551,21771,@ aajtak @ sardanarohit Abhi darbari patrakar Nahi hote hai isliye congress ka zut bikta Nahi aap desh k virodh me Ka â€¦ https // t co / LuaKy9S9ML  ,aajtak sardanarohit abhi darbari patrakar nahi hote hai isliy congress ka zut bikta nahi aap desh k virodh ka â€¦ co luakysml,negative,"tensor([0.6088, 0.3071, 0.0841])"
2552,34059,@ TheArijitSingh @ shahidkapoor @ Advani _ Kiara @ Mithoon11 Bahut accha beautiful song lovely singing ðŸ‘ŒðŸ˜ðŸ’•ðŸ’“ðŸŽ¤ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸŒ¹ðŸŒ¹ðŸŒ¹ðŸŒ¹ðŸŒ¹ðŸŒ¹  ,thearijitsingh shahidkapoor advani kiara mithoon bahut accha beauti song love sing ðÿ‘œðÿ˜ðÿ’•ðÿ’“ðÿž¤ðÿ‘ðÿ‘ðÿ‘ðÿ‘ðÿœ¹ðÿœ¹ðÿœ¹ðÿœ¹ðÿœ¹ðÿœ¹,positive,"tensor([0.0402, 0.3539, 0.6059])"
2553,6158,RT @ Sadamrana10 Life of an Pakistani Teacher 1 I want pin drop silent 2 Machali bazr bna k rakh ha 3 Homework karna bhul jaty ho kb â€¦  ,sadamrana life pakistani teacher want pin drop silent machali bazr bna k rakh ha homework karna bhul jati ho kb â€¦,neutral,"tensor([0.2956, 0.5153, 0.1891])"
2554,11511,I scared to saw a Lizard on floor ...ðŸ˜±ðŸ˜¨ banda puchy jy tusi zameen ty chalna jy ty asi chat ty dewaaran nal chipak jandy aan ...ðŸ˜ ðŸ˜­ðŸ˜¢  ,scare saw lizard floor ðÿ˜±ðÿ˜¨ banda puchi jy tusi zameen ty chalna jy ty asi chat ty dewaaran nal chipak jandi aan ðÿ˜ ðÿ˜­ðÿ˜¢,neutral,"tensor([0.3236, 0.3989, 0.2775])"
2555,5662,I love you for your tweets . Keep expressing my feelings ðŸ˜©ðŸ˜© â€” hehe ðŸ˜­ðŸ’—ðŸ’— when nasir sees this he will be shaken at the f â€¦ https // t . co / L3i6Zw8pQc  ,love tweet keep express feel ðÿ˜©ðÿ˜© â€” hehe ðÿ˜­ðÿ’—ðÿ’— nasir see shaken f â€¦ co lizwpqc,neutral,"tensor([0.1149, 0.4629, 0.4222])"
2556,9433,ðŸ’– Good morning my Rockstar papa @ Gurmeetramrahim ji ðŸ’– ðŸŒ´ Plz Bless me & my family more sewa sumiran p â€¦ https // t . co / fFnKC4DA1f  ,ðÿ’– good morn rockstar papa gurmeetramrahim ji ðÿ’– ðÿœ´ plz bless famili sewa sumiran p â€¦ co ffnkcdaf,positive,"tensor([0.0046, 0.2188, 0.7766])"
2557,13862,RT @ Harryinsan11 Time is free But it is precious . You can't own it But you can use it . You can't keep it But you can spend it . Once â€¦  ,harryinsan time free preciou cant use cant keep spend â€¦,neutral,"tensor([0.1207, 0.6320, 0.2473])"
2558,27779,@ yoongiluvi Why you sad ? I dont know nan molla Sorry i dont know why i cmt such a random thing i'm crazy sksk @ BabySugary _ @ ph _ nhh  ,yoongiluvi sad dont know nan molla sorri dont know cmt random thing im crazi sksk babysugari ph nhh,neutral,"tensor([0.1996, 0.6449, 0.1554])"
2559,8232,@ Shehzad48885373 Meri koi baat koi bhi serious nhi leta not even my younger bro ðŸ˜ª  ,shehzad meri koi baat koi bhi seriou nhi leta even younger bro ðÿ˜ª,neutral,"tensor([0.3397, 0.4710, 0.1893])"
2560,10729,@ RubikaLiyaquat Mery bhai ne jo kha o galt to nahi hai jo kha o sahi hi hai app vi iska support ker dijy  ,rubikaliyaquat meri bhai ne jo kha galt nahi hai jo kha sahi hi hai app vi iska support ker diji,neutral,"tensor([0.2252, 0.4815, 0.2933])"
2561,8758,Rahul gandhi is like male nipples exist to krta hai par kisi kam ka nahi hai ðŸ”¥ðŸ˜‚ # ElectionResults2019  ,rahul gandhi like male nippl exist krta hai par kisi kam ka nahi hai ðÿ”¥ðÿ˜‚ electionresult,negative,"tensor([0.5161, 0.3370, 0.1469])"
2562,32539,Congratulations to our New Home Minister @ AmitShah Ji JAI SHRI RAM Pahli baar sach nikli Mufflerman @ ArvindKejriwal ki baat  ,congratul new home minist amitshah ji jai shri ram pahli baar sach nikli mufflerman arvindkejriw ki baat,negative,"tensor([0.3531, 0.3143, 0.3325])"
2563,32911,@ Kuptaan Bcci paisa ni dega pr ja ke khel rha ldka to fine maar dega suspended kr dega ðŸ˜’ðŸ˜’ðŸ˜’  ,kuptaan bcci paisa ni dega pr ja ke khel rha ldka fine maar dega suspend kr dega ðÿ˜’ðÿ˜’ðÿ˜’,negative,"tensor([0.5291, 0.3211, 0.1498])"
2564,36053,RT @ Prashan82341383 # AskStar india ko 3 seamer ke sath khelna chahiye 4 hardik  ,prashan askstar india ko seamer ke sath khelna chahiy hardik,positive,"tensor([0.2153, 0.2582, 0.5265])"
2565,41604,@ TheRainPoet @ Phrustated @ Popcorrrrnn @ witchs _ broom @ geet0212 We need strictly good people in HR not the jhoote ma â€¦ https // t . co / rPpGcj2Ztl  ,therainpoet phrustat popcorrrrnn witch broom geet need strictli good peopl hr jhoot â€¦ co rppgcjztl,neutral,"tensor([0.2618, 0.4870, 0.2511])"
2566,21279,@ myogiadityanath Jai shree Ram Bhut bhut subhkamnaye 8006001572 https // t co / gh7ioq2O3T  ,myogiadityanath jai shree ram bhut bhut subhkamnay co ghioqot,positive,"tensor([0.0058, 0.0492, 0.9451])"
2567,21737,@ R _ means1985 Gadhe ke bache Delhi mein police tere baap ke pass hai ... Kejriwal ke pass hoti tab ye bhokta toh sahi â€¦ https // t . co / QO1zuRY0lo  ,r mean gadh ke bach delhi mein polic tere baap ke pass hai kejriw ke pass hoti tab ye bhokta toh sahi â€¦ co qozurylo,negative,"tensor([0.8524, 0.1225, 0.0252])"
2568,27152,@ iamsakshijadhav Tu kal bhi chutiya thi OR aaj bhi hai .... Tere jaisa chutiya na koi tha na hi koi or ho sakta hai .â€¦ https // t . co / 3OnH4sa8wr  ,iamsakshijadhav tu kal bhi chutiya thi aaj bhi hai tere jaisa chutiya na koi tha na hi koi ho sakta hai â€¦ co onhsawr,negative,"tensor([0.7234, 0.1894, 0.0872])"
2569,31542,Nahi hai worldcup in k B's ki baat .. ye Harris say tu pheth nahi sambhala jatlraha . # cwc19 # PAKvWI  ,nahi hai worldcup k bs ki baat ye harri say tu pheth nahi sambhala jatlraha cwc pakvwi,negative,"tensor([0.4469, 0.3598, 0.1933])"
2570,16640,@ sanabucha London ka free trip kisi ko b Mile to wo fauj aur imran khan K against bole ga iss m sana bucha aunty ka â€¦ https // t . co / 6mriQ4q2yJ  ,sanabucha london ka free trip kisi ko b mile wo fauj aur imran khan k bole ga iss sana bucha aunti ka â€¦ co mriqqyj,negative,"tensor([0.5873, 0.2736, 0.1391])"
2571,15114,@ htTweets @ RahulGandhi Jab tak Pura zero nahi karwa doge tab tak chain se nahi baithna hai . Agli bar phir se Modi S â€¦ https // t . co / 0QuH7UB6fi  ,httweet rahulgandhi jab tak pura zero nahi karwa doge tab tak chain se nahi baithna hai agli bar phir se modi â€¦ co quhubfi,neutral,"tensor([0.3858, 0.4264, 0.1878])"
2572,28550,RT @ employee _ dtc @ msisodia Delhi pe dhyan dele desh toh modi dekh hi lega warna baad me EVM ko gaali dega  ,employe dtc msisodia delhi pe dhyan dele desh toh modi dekh hi lega warna baad evm ko gaali dega,negative,"tensor([0.6099, 0.2780, 0.1121])"
2573,36566,@ UfaceSRKian @ anand _ dr87 Tu bhosdika political party ka nahi .. Haram ka tatta ya tatti hai ... Punture bana Jaake maadarchod  ,ufacesrkian anand dr tu bhosdika polit parti ka nahi haram ka tatta ya tatti hai puntur bana jaak maadarchod,negative,"tensor([0.9917, 0.0058, 0.0025])"
2574,24138,@ AmitShah It's very good but Balrampur me Kendriya karagar ke banane k baad eske sameep ban chuki aaur ban rahi do â€¦ https // t . co / UhuQn0WIHv  ,amitshah good balrampur kendriya karagar ke banan k baad esk sameep ban chuki aaur ban rahi â€¦ co uhuqnwihv,positive,"tensor([0.1866, 0.3903, 0.4231])"
2575,10666,@ ShabnamGulwazir Jo merzi keh lo bibi mager tumhen ghalat tarikay se job di gai he U r wrong number  ,shabnamgulwazir jo merzi keh lo bibi mager tumhen ghalat tarikay se job di gai u r wrong number,negative,"tensor([0.4172, 0.4040, 0.1788])"
2576,9651,Uhhh . Hate to inform you that your hairdresser is either really nice or a complete moron . Based on your haircut I â€¦ https // t . co / xHRYdDKLkZ  ,uhhh hate inform hairdress either realli nice complet moron base haircut â€¦ co xhryddklkz,positive,"tensor([0.0963, 0.4052, 0.4984])"
2577,12692,RT @ GoutamLavkush ' Both Ali and Bajrangbali Are Ours We â€™ ll Win With Their Blessings ' Mayawati Hits Back at Adityanath https // t . co / cMpuD â€¦  ,goutamlavkush ali bajrangbali â€™ win bless mayawati hit back adityanath co cmpud â€¦,neutral,"tensor([0.0765, 0.5750, 0.3484])"
2578,17089,@ tanha7860 apny dekhny ka muqa hi nahi diya medium g  ,tanha apni dekhni ka muqa hi nahi diya medium g,neutral,"tensor([0.2657, 0.6474, 0.0869])"
2579,33479,@ JaiTDP @ ncbn @ naralokesh Jai Jagan Johar YSR @ ysjagan @ YSRCParty  ,jaitdp ncbn naralokesh jai jagan johar ysr ysjagan ysrcparti,neutral,"tensor([0.0534, 0.5773, 0.3693])"
2580,6762,@ ippatel Aaj ye sare news chanel wale khas kar aatankiyo ka Dalal NDTV kidhar hai ek muslim Ko 2 thappar lag jaye â€¦ https // t co / GuiljZCSCK  ,ippatel aaj ye sare news chanel wale kha kar aatankiyo ka dalal ndtv kidhar hai ek muslim ko thappar lag jay â€¦ co guiljzcsck,negative,"tensor([0.7182, 0.1796, 0.1023])"
2581,43807,@ artwhoring Kyuki logo ko jitna gaand chatne me mza ata he utna gaand me hath dalne se nhi atahar kisi ko har kisi ki that's true  ,artwhor kyuki logo ko jitna gaand chatn mza ata utna gaand hath daln se nhi atahar kisi ko har kisi ki that true,negative,"tensor([0.8437, 0.1039, 0.0525])"
2582,31897,World No Tobacco Day ( WNTD ) - Say NO to Tobacco Cigarette Gutaka Bidi Say NO to Alcohol Adopt Positive an â€¦ https // t . co / NtWvsVKDhK  ,world tobacco day wntd say tobacco cigarett gutaka bidi say alcohol adopt posit â€¦ co ntwvsvkdhk,neutral,"tensor([0.1131, 0.6281, 0.2588])"
2583,25351,Janshankhya Vradhi pe Kanoon Lana chahiye Modi ji Desh hit main bahut jaruri hai Sabhi Midia Chanel se anurodh H â€¦ https // t co / C3Coe5RVrv  ,janshankhya vradhi pe kanoon lana chahiy modi ji desh hit main bahut jaruri hai sabhi midia chanel se anurodh h â€¦ co ccoervrv,neutral,"tensor([0.3130, 0.4096, 0.2774])"
2584,13351,Once upon a time I used to produce 3000 word papers in one day Aaj pooray din mai 300 ilfaaz likhay hain My brain â€¦ https // tco / tojPSBci51  ,upon time use produc word paper one day aaj pooray din mai ilfaaz likhay hain brain â€¦ tco tojpsbci,neutral,"tensor([0.2800, 0.5056, 0.2144])"
2585,20897,RT @ Eliyakhan5 So much garmi even the AC is like Humse na ho payega  ,eliyakhan much garmi even ac like hums na ho payega,neutral,"tensor([0.1485, 0.5354, 0.3161])"
2586,10585,@ TarekFatah @ ImranKhanPTI Makrooh chehre walay harami kion jhoot bol raha hai ..... pehle tu apni beti ko sambhaal jo â€¦ https // t . co / RMkNN7XPEC  ,tarekfatah imrankhanpti makrooh chehr walay harami kion jhoot bol raha hai pehl tu apni beti ko sambhaal jo â€¦ co rmknnxpec,negative,"tensor([0.7970, 0.1385, 0.0645])"
2587,6891,@ MiaNaMateenPti @ usmmad Srif account ? Paisy wassy bhi laggao nahi ja sakty Un ki awqaat nahi itni ..ðŸ˜†  ,mianamateenpti usmmad srif account paisi wassi bhi laggao nahi ja sakti un ki awqaat nahi itni ðÿ˜†,neutral,"tensor([0.3507, 0.4123, 0.2370])"
2588,38481,@ Rao _ InderjitS hum aapko lae AAP hamare rights dilwao ab Jesse Dwarka expressway dilvaya .. sir raise this issue sir â€¦ https // t . co / tIm059tYMB  ,rao inderjit hum aapko lae aap hamar right dilwao ab jess dwarka expressway dilvaya sir rais issu sir â€¦ co timtymb,positive,"tensor([0.1859, 0.3964, 0.4177])"
2589,30605,@ geeezed THATS REALLY FUN ACTUALLY its usually aki who initiates the kisses but like once ayato gets all ðŸ¥º abt it a â€¦ https // t co / 53S2uuY43c  ,geeez that realli fun actual usual aki initi kiss like ayato get ðÿ¥º abt â€¦ co suuyc,neutral,"tensor([0.2388, 0.5523, 0.2089])"
2590,28795,Woh khwaab tha jo bikhar gaya khayaal tha mila nahi Lekin dil ko kya hua yeh bujha tha kyun pata nahi â€¦ # shair â€¦ https // t . co / K8dh4Kj8cT  ,woh khwaab tha jo bikhar gaya khayaal tha mila nahi lekin dil ko kya hua yeh bujha tha kyun pata nahi â€¦ shair â€¦ co kdhkjct,neutral,"tensor([0.2890, 0.5912, 0.1198])"
2591,39776,Narender modi ji ko desh ki dobara kaman sambhlne par bhot bhot hardik bdhai @ PMOIndia @ narendramodi @ BJP4India â€¦ https // t . co / SZrCCyUi8h  ,narend modi ji ko desh ki dobara kaman sambhln par bhot bhot hardik bdhai pmoindia narendramodi bjpindia â€¦ co szrccyuih,positive,"tensor([0.0755, 0.1676, 0.7569])"
2592,36630,@ mjdawar Lanat mulk ke tekadaro par Insaniyat ke rastey ke qareeb se be nhe guzre ye log Pathaar hai hy dil nhe in k seeny mai  ,mjdawar lanat mulk ke tekadaro par insaniyat ke rastey ke qareeb se nhe guzr ye log pathaar hai hy dil nhe k seeni mai,negative,"tensor([0.6838, 0.2495, 0.0667])"
2593,20465,@ o576103228 @ Asif84559309 ye ghalt hy . ap log hmara rape ni kr sakte  ,asif ye ghalt hy ap log hmara rape ni kr sakt,neutral,"tensor([0.3868, 0.4410, 0.1722])"
2594,14887,@ narendramodi @ smritiirani Congress ne too British â€™ s koo bhaga deya tha tab yeh rss wale talway chaat rahe thi aaj â€¦ https // t co / i2dtVmDRgc  ,narendramodi smritiirani congress ne british â€™ koo bhaga deya tha tab yeh rss wale talway chaat rahe thi aaj â€¦ co idtvmdrgc,negative,"tensor([0.4248, 0.3751, 0.2001])"
