Uid,Sentiment,clean_text,proba,preds,actual
1494,positive,  _ PH Watching # BTSatWembley is making me miss them more . Sighhh I ’ m really hoping for BTS in PH :pleading_face::loudly_crying_face::purple_heart: we miss you everyday guys  …  ,[-2.4966834   0.92306703  2.3796437 ],2,positive
28035,neutral, sir aap apne wade ko pura nahi kar paye . Subcapital mein light ki aise problem pehle kavi nahi hui th …  // t . co / V8yNkKKTqU  ,[-0.975166   1.8094227 -0.759613 ],1,negative
35652,negative, Ha ha ! CA matlab bada wala harami hai tu ek no . Paise ko do no . main badalta jo hoga :face_with_tears_of_joy::folded_hands: Panchur lagan …  // t . co / a7gn75w2rv  ,[ 2.5028863 -1.1894445 -1.5408728],0,negative
2895,neutral,# Askstars Can india replace vijay sankar in place of ajinkya rahane because ajinkya rahane is well known of england pitches  ,[-0.6837391   1.5887047  -0.90437835],1,neutral
39111,positive,   Amma ko bolo World cup ke shat shat huamra hira bhi dede  ,[-1.744174   0.8203979  0.9337991],2,negative
31613,positive, Abhi to teri ammi aur chudegi ruk ja Khud ke hi pesab se pyaas bujhane ko majboor ho jaoge Aur is k …  // t co / 5zKD0fszfY  ,[-0.00142266 -0.2800409   0.5270993 ],2,negative
17330,negative, _ Kartik  Tere baap ne bola tha ye bsdk B's fake news par hi zinda rehte ho tum log haan mc PC ke karname batau bol  ,[ 2.6918037 -1.3055186 -1.6724519],0,negative
12416,neutral,Dear sir narendara modi ji main Ek Jajav samaj see hu aur appko Samathan karta hu lakin sir appse ek request h vai …  // t co / 9gxGYYb7b5  ,[-2.8034291  1.9552169  1.3792324],1,neutral
10837,positive,  Aadarniya modi ji aap se Mera nivedan h ki Pakistan m ho rahey hinduo pr julm ko aap veshvik patal pr purjor tarike se …  ,[-2.265071   1.2116917  1.5022068],2,neutral
33875,negative, Gadhe ka Meat to nahi khate ... Tumhare jaise . Tabhi Gadhe jaise Raink Raha hai .... Jabse modi aaya …  // t . co / OALb1g8WG0  ,[ 1.7365556  -1.0425469  -0.85377294],0,negative
16184,neutral,  Such a disappointing day for pro-Kannada / Karnataka representation in Loka Sabhe . We have elected puppets of high command a …  ,[-0.7596944   0.83518845 -0.28232872],1,negative
24148,neutral, Astaghfar karein Madam ZAB was statesman he is not even a politician .  ,[-1.5944085   1.6577646   0.02148378],1,neutral
32559,neutral,Jab jaago tabhi savera is one hell of a saying  ,[-0.5818014  1.4389185 -0.8736835],1,neutral
43439,positive,  _ Vasanthh # ThalapathyBirthdayMonth :fire::fire::smiling_face_with_sunglasses::smiling_face_with_heart-eyes: # 21DaysToGo4ThalapathyBDay :smiling_face_with_heart-eyes::fire: THALAPATHY BIHDAY MONTH SPECIAL # Sachein Movie photosho …  ,[-2.579038   1.0024787  2.2289789],2,neutral
13119,negative, Band kr drama dream 11 50% use nhi kr payenge toh khelunga kya bc 25% tax kabhi kate ho :angry_face: 31% tax GSt sgst …  // t co / PchcLECfE4  ,[ 2.079516   -0.56636316 -1.8542104 ],0,negative
44672,neutral, 130000000 logo ne congress ko vote kiya he 220000000 logo ne BJP ko MATLAB har Parliament me 200000 l …  // t . co / x1OPfd2vlZ  ,[-1.2372754  1.6613742 -0.1488896],1,neutral
44772,neutral, shukar ha kki dhang ka topic kse ne to rkha nh to yha to siyast ke chablosi se he furst nh kse ko es q …  // t co / e4ltWGqkTw  ,[ 0.41345674  0.6696648  -0.83643794],1,neutral
40477,negative, bhik ke visa par reh rahe ho aur dusro ko clothing opinion baatt rahe ho . no wonder you make bhakts orgasmed .  ,[ 2.0151076 -1.2538699 -1.0759541],0,positive
37254,neutral,MUKESH ~ Film ~ LEKH ~{ 1949 }~ Lut Gaya Din Raat Ka Araam Kiyun [ Great Gem-My Fav ]#*/  // t . co / N4TIRPA5YP  ,[-2.809842   1.8684483  1.4474825],1,neutral
27552,positive, SirJahan pe savera wahin pe basera . stay blessed & pray to God to see you  soon .  ,[-2.1049085   0.08445867  2.6635387 ],2,positive
18741,negative, Ab Shri Lanka ki bhi Band bajao Su Su Swamy  ,[ 0.70402724  0.0124353  -0.99835396],0,negative
15235,positive, _ 54 tum jeeto ya haaro humey tum se piar hai . May we win this world cup . We will work hard to pray for y …  // t . co / TuF1KU04t5  ,[-1.9405154  -0.07181367  2.645908  ],2,positive
7589,positive, App to chor tha baqaoul Imran Khan ka or team acha performer kar rahee thiajj imandar log hain or team ki lag gayee hahahahaha  ,[-0.5918984   0.31968683  0.56257135],2,negative
1728,negative, Teri maa ki chut behen ke lode Teri gand main jor h to 15 minute ke liye mil le tujhe Teri Randi maa ke …  // t . co / BDrD2zcWea  ,[ 2.6255531 -1.5446382 -1.4390806],0,negative
44068,positive,  Sabka Saath Sabka Vikas Sabka Viswas |   // t . co / Rdkc8RQ58z  ,[-2.8704376  1.3263085  1.961839 ],2,neutral
41517,neutral, Penguin ko ab mentions Antarctica nahi jaane denge itne easily :persevering_face:  ,[-0.4715151  1.0370158 -0.7764304],1,neutral
22194,neutral, _ Current captain se better he khelo gi tajarba b hoga dilo se khelti hogi :face_with_tongue:  ,[-2.1261506  1.7658913  0.7460424],1,negative
27871,negative, Hakikat to Andhra ke natizo ne hi Bata di thi . Vaha BJP nahi thi isliye Jagan ke bhag khul Gaye . N …  // t . co / uEzhbelgTN  ,[ 1.3149225  -0.20178212 -1.3072188 ],0,negative
1410,positive, Doc saab bahut he badhiya video banaya andhere se much better hai  ,[-2.5527544  0.5990893  2.4571784],2,neutral
32973,positive,# TejasswiPrakash hilarious epi :face_with_tears_of_joy: Nikki me teri chikki bana dungi :face_with_tears_of_joy: TJ you r jealousy cute expression I love it :smiling_face_with_heart-eyes: KJ you …  // t co / HdVRJbQsVB  ,[-1.6695956  0.6691044  1.4164956],2,positive
6387,negative, _ 16  Muslim khud modi virodhi hai Modi ne 5sal mai Muslim virodhi kuch kiya hi nahi ....  ,[ 0.33292592 -0.36741832  0.26622492],0,positive
23522,negative, ghulam hai tu . Ghulam soch . Ghulam zindagi aur Teri maut bhi gulami wali hi honi . Tu musalman nai ho s …  // t . co / YuBkg6Cedr  ,[ 1.199616   -0.11509605 -1.161065  ],0,negative
15962,negative, Kyun k ye Media waly khud b manhoos kisam k saanp he hn :pouting_face::pouting_face: Jo moka milny pr Pakidtan ko dastay hn :angry_face::angry_face::angry_face::angry_face::angry_face::angry_face:  ,[ 1.5974683  -0.08603574 -1.5951204 ],0,negative
29826,negative, _  _ i _ r _ k _ i Pakka Gobhiji ke Emo vale scenes yahi likhta hoga  ,[ 1.0830332   0.40357777 -1.6899917 ],0,neutral
35791,neutral, Sir aapke survey ke hisaab se Rahul ji aur Modi ji mein bhi kaante ki takkar thi . Aapke durvery bhi aa …  // t . co / veV3RU5zsm  ,[-1.8209072   2.1232474  -0.18461059],1,neutral
31831,neutral, Nhi frk pdta hai modi ji koi 1 sawal uthata hai mein jharkhand ke 1 gaav se belong krta hu maa baap p …  // t . co / Cfbo7twYTG  ,[-0.97181565  0.9748461   0.12432736],1,neutral
5612,positive,Congratulations to my son Eric and Nova High ’ s graduating c / o 2019! You made it just like I knew you would ! Congrat …  // t . co / GJ0u1eOiRb  ,[-2.179583    0.10887115  2.6344397 ],2,positive
4303,neutral,  ji jaise minister koee nahi tha koee nahi hai aur ho payega She has endearment &…  // t co / GXcLCVhinu  ,[-0.74978554  0.7948283   0.03511979],1,positive
15760,negative, 35crore muslamn ko paresan krne k liye 80crore hinduo ne khud paresani mol le li h 5saal tk pahle jhelo jholechhap ko  ,[ 2.2164648 -0.9306854 -1.4018321],0,negative
6073,neutral,    jai jai jai AKHELISH jai SAMAJWAD PIR 5sal jhelna padega na …  // t . co / avmQMEXZDQ  ,[-2.4043646  2.0112927  0.698138 ],1,negative
1839,negative, Fir ek tweet Modi bhakti ki bhakti ki v hadd hoti h apko kitna paisa modi govt de rha h wo v bta …  // t co / y7vSeCJp9X  ,[ 1.0891292   0.18132624 -1.3000172 ],0,negative
1920,positive, Dede pyaar de is super hit . Wht ever you want to bark .  12th movie in to 100 cr club !  ,[-1.6660382   0.15302093  2.196123  ],2,positive
44056,neutral,Please Checkout this news - All in One Super Entertainer Promo | 29th May 2019 | Dhee Jodi JabardasthExtra Jabard …  // t . co / vzZCOEi9jG  ,[-2.461508   2.2735069  0.3315014],1,neutral
13787,negative,Ex cricketer sikandar bhakt abhi Teri aukat nahi hai Pakistan team ko judge karne ki Jada apne aapko judge mat mat …  // t . co / lwOe9tRgzp  ,[ 2.4607754 -1.3892201 -1.384948 ],0,negative
11751,positive, Manniye amit sah ji subhkamna apko ummide hai ki aap apne jimmebari ko desh hit mey aage badhayenge jaisa …  // t . co / Rfkz7oqAy7  ,[-1.956352   -0.18492721  2.769899  ],2,positive
3100,positive,# InspirationOfMillions  Good evening guru g Bless us nd give us power 4 Sewa Simran and Parmart …  // t co / CRfyZSjYGB  ,[-1.7360879  -0.29806146  2.6430833 ],2,neutral
31879,positive, Pakistan Allah k nam py bna hy iski hifazt b wohi kr raha In jaison k bohkny sy kch NH hoga  ,[-0.7426364   0.24678479  0.9487315 ],2,positive
3138,neutral, Insan ka vyaktiva uski soch ke madhyam se pata chalta hai rest u can understand najar aur najariya  ,[-1.0856259   0.876786    0.27715233],1,neutral
12625,neutral,# WorldVictoriousSaint Saraswati Marg Darshan karne wala Taran Taran Asia Khand Mein Jis Desh Ke Naam Hindustan Hind …  // t . co / EysxRaaqNJ  ,[-0.5165549  1.4982225 -0.9828275],1,neutral
26618,neutral, bhai aaphiko sirf etne zabardast scripts kaha se milte hai ??? aur aap har movie main apni performances m …  // t co / JJ1pWPaBV2  ,[-0.4847321  1.0643427 -0.819144 ],1,positive
21029,neutral,  Hamare pension Ka Kay Hoga jai kisan to ho Gaya jai Jawan kab Hoga ? jai Jawan tavi Sahi Mai …  // t . co / mnabkc9G0z  ,[-2.3244038  1.8590986  0.7769591],1,positive
5971,positive,Humari team kyu consistently perform nahi kar paati iski bohot badi waja humare fans bhi hai . Itne reactionary or n …  // t . co / qco3tDqHRy  ,[-1.2662055   0.6125284   0.77130204],2,positive
17359,positive,  Narendra modi jee aapne 5sal take bahut ache kam kiye hai aap hi ke dwara bharat ki puri …  // t co / x4uHNG5s8c  ,[-2.4678478  0.8004926  2.1750858],2,positive
6641,positive,  # TheGiftOfEducation With pious blessings of Saint Dr  Singh Ji Insan :person_bowing:‍:male_sign::person_bowing:‍:male_sign::person_bowing:‍:male_sign: Dera Sacha Sauda is …  ,[-1.8270736  -0.06360766  2.4241166 ],2,negative
43096,neutral,Ab behtar yahi hoga ke Pakistan ko apne match scotland Ireland Zimbabwe kenya aur UAE ke saath khelne chahiye .…  // t . co / UFXGrYvFyy  ,[-0.90404767  1.5885745  -0.80289906],1,neutral
28844,neutral, DNA Desh ka No . 1 News show with  at 9 PM . Sir mein Aapko batana chahta ki mein aur …  // t . co / e7CmryS6Bu  ,[-2.2783988   2.38378     0.16175148],1,neutral
28049,negative,  Aik Baap Ki beBasi our Riyasat our Hukomat ki Behissi :broken_heart::broken_heart: My heart weeps !! We're your culpritour silence is your culprit …  ,[ 0.8013869  -0.13634242 -0.7467368 ],0,neutral
6680,neutral, _ Bhandari what about Jhootha and Don Modi  ,[ 0.04824275  1.5720422  -1.659017  ],1,negative
1105,positive,WHATS HAPPENING :loudly_crying_face::loudly_crying_face::loudly_crying_face: I CANT WATCH A LIVE ENJSJS IM SO SAD  ,[-2.368219   0.6629139  2.340396 ],2,negative
4417,neutral,  __ sh Pubg nhi khelta * Match nhi dekhta ! Smoke nhi krta Will this society accept me ?  ,[-0.46121565  1.520859   -0.9971387 ],1,positive
38792,positive,What a great speech by our PM sir .... SABKA SAATH + SABKA VIKAS + SABKA VISVAS = GREAT BHARAT ....  ,[-2.552507   0.512781   2.5091715],2,positive
2431,positive,Little Mix for  Their Most Overrated Song Oops Their Most Underrated Song Love Me Like You Favouri …  // t . co / BJXnydmwTr  ,[-1.7193569   0.08480748  2.4403124 ],2,positive
7420,negative, Sorry gill sahb Azaadi sirf in journalists ka haq hai baqi ko ye chorte kab hain kabhi   ,[ 1.342658    0.04210811 -1.679209  ],0,positive
6649,neutral, Priti agar itna problem hai toh khud ka show launch karo Satyamev Jayate Ko 5 saal ho Gaya aur tum …  // t co / sCEPd3urLO  ,[-1.721669    2.179672   -0.35106674],1,negative
29756,neutral,# WorldVictoriousSaint America ke Shri Anderson ki Bhavishyavani Bharat ke Dehat ka ek Dharmik vyakti Ek Manav Ek …  // t co / 9KFphH1dKl  ,[-1.6291827  1.7130257 -0.0233993],1,neutral
20670,positive, Sir ji Good evening ji :folded_hands: Sir ji yadi aap ko apni baat ko janta thak pohochana hay thoo sub shay phalay …  // t co / qb4nv9VHOS  ,[-2.4336884  0.5446479  2.440089 ],2,neutral
27840,negative,  _ Mirchi Ooo to bhai di to ti ise izzat ... Is ko galliyan dena thodi start ki ti ... Khud Isne galli d …  // t . co / Y0PMHjRlFP  ,[ 1.8812501  -0.58745795 -1.4638803 ],0,neutral
4259,positive,Bhot si jimedaarian hai saahb desh ki yu sarkar bnaane bhr se desh nhi chlte ... Iss desh me aashaRam Ram Raheem …  // t . co / LvX7PVQefN  ,[-0.98337054 -0.04365509  1.1061546 ],2,positive
19995,neutral,HOW DID I FORGET THIS BOP ? Phir Dhoom by Palash Sen  // t co / oLSk6hkquE  ,[-2.1509504  2.3384626  0.1891666],1,neutral
7328,negative, Media ko list nahi deker galat kiya media ka haq he list lena or public ko btana kon minister ban raha he  ,[ 0.5862169  0.5558636 -1.2413784],0,negative
17096,negative, _ Farhan4  Sadia  Koi dhang ka kaam nahi hai kerne ko ?? Jo choron se milne jatay ho ? Qaum ki …  // t . co / wSGjdnk0xw  ,[ 1.8422568  -0.48800474 -1.6445384 ],0,negative
7221,positive,  LoveLike _ JESUS . GOD creates GOD loves GOD hears GOD helps GOD heals GOD saves GOD speaks GOD blesses GOD teaches GOD watches GOD ans …  ,[-2.0182335  0.2874387  2.4339097],2,positive
26729,positive,  aap ko jit kliye bahut bahut subhkamnaye sir aap s mera request hai ki is sarkar m biotechn …  // t . co / hRcEwUgyYC  ,[-2.4806023  0.4588192  2.614856 ],2,positive
36136,positive,  Awesome experience after # Thalapathi at # Darbar shoot - this National Award winner reveals  // t co / AjShTiDsmX # Ra …  ,[-2.279398    0.21342514  2.7051232 ],2,neutral
15227,neutral,  _ gadkari     _  Good job sir …  // t . co / IGpvwMJHhh  ,[-2.6389892  1.7838863  1.4034977],1,positive
42447,negative, _ Indic Islam ki wajah se . Usko Masjid jaane wala chahiye tha uske maa baap ko kuran padhne wala chahiye tha .…  // t . co / lmIyZ1A96w  ,[ 1.2901917  -0.33363768 -1.0346284 ],0,negative
23539,neutral,  ab asifa ka haq banta hai maryam ki tarh asifa apne baap ko jail  // t co / l69tprFFhJ of luck asifa  ,[ 0.5146071  0.6994297 -1.1469531],1,negative
19350,negative,  Haan ... Aamir ne aise hi reject nahi ki movie ... saale ne .. Shah bhai ka Naam age Kiya . f …  // t . co / rebW4eN7uV  ,[ 0.8204418   0.59078574 -1.7447351 ],0,negative
30078,negative,# OneSolutionToEveryProblem Jis trah fake te gande Indian Tv media ne Dera sacha sauda khilaaf fake propoganda fake …  // t . co / Xu9MNDWwtz  ,[ 2.1903913 -0.6373167 -1.6899679],0,neutral
43073,positive, you are only speak you have not capable to do anything bharat mata ki jai Vande matram  ,[-2.404274   0.8064112  1.7853899],2,positive
29425,negative, Gawar tu saala kutta hai . kuch kam nahi hai deshbhakti jesa gu stool movie karta hai . dekhne me joker …  // t . co / XfOKTE2hoV  ,[ 2.3963892 -1.2186489 -1.5152495],0,negative
28316,positive, Sanatan dharm sabse Purana dharm hai jo Iss Desh ki neev hai jisme gau-pooja hoti hai and still …  // t co / XY5UCA5IXU  ,[-2.3784132  1.1585467  1.5944238],2,neutral
16760,neutral,  _ Adotey  _ amofah Oh ma boy no make lucky kraaa . He'll be so hurt :face_with_tears_of_joy:  ,[-1.8141837  1.3266014  0.9101866],1,positive
41423,neutral,  Tum jaise log sirf WhatsApp twitter ki dunia me jeete ho :grinning_face_with_sweat::grinning_face_with_big_eyes::face_with_tears_of_joy: kabhi hmne bhi Dange de …  // t . co / eZfZlSgVpQ  ,[-1.1694798   1.1621314   0.10021811],1,negative
8959,positive, _ harsh  Bilkul sir ..... PATEL ji ... wali reflection h .... shah ji ki ... Hume toh proud h ... apne pu …  // t . co / kgD1zb75jc  ,[-1.6406828  -0.24559887  2.5525782 ],2,positive
30381,negative,KP govt to bhari pari so usko tou chor do . Imran Khan khud ne bhi to aise apni pasand banday lagaye hain without due process ?  ,[ 0.8278255   0.31399596 -1.48912   ],0,neutral
30457,positive,  Jay hind Jay jawan Jay bharat I proud to be Indian army bhartiya jawano par hame ga …  // t co / 3vBWTRVkaO  ,[-1.4633967 -0.3732781  2.4367836],2,neutral
16014,neutral,Arvind ji enough is enough now it's unbearable .. Chate kya ho AAP ki Janta aapke against me raod pe utar aapke aam a …  // t . co / 8wJi7vg956  ,[-0.52483135  1.1992376  -0.7039268 ],1,negative
27271,positive,Guys must check out  app it's very good platform of few league feature very cool you win prizes fantastic …  // t co / lJeiQRMoq2  ,[-2.2323978   0.21953236  2.59294   ],2,neutral
42475,negative, tere jaise chutiye jab faltoo ki bayan baazi karenge to modi supporter chup nahi baithenge uska jaw …  // t co / 76jPDaGi8P  ,[ 2.6441777 -1.625263  -1.3645952],0,negative
23220,neutral,  Aaj Ganga ji - Haridwar mai Snan Karne Ka Awsar Prapt Hua . Maa Ganga Kripa Banaye Rakhe . Har Har Gange  // t . co / OX …  ,[-1.2675083   1.3120247  -0.06495862],1,positive
42036,positive,  To everyone in the Hoosier state for the race this weekend - stay safe - be smart - don ’ t drink & drive - be kind - have f …  ,[-2.2675257   0.85504395  2.165384  ],2,positive
14283,neutral, Siyasat kisi k baap dada ki jageer nhi intehai ghatiya zehniyat ka muzahira . Really unexpected from you .  ,[-1.1952801   0.8381153   0.46559775],1,negative
27473,neutral, Mujhe to koi problem nahi hai kisi language se . Par jab Hindi wale apna supremacy dikhane lagte hein to g …  // t . co / aXBFpSmNuv  ,[-0.4453055   0.9445577  -0.41307092],1,neutral
7964,positive,    _ rao  Love you Shahrukh sir :smiling_face_with_heart-eyes:  ,[-2.0805511   0.01914739  2.6686432 ],2,positive
22500,negative, One Kashmiri trader beaten up in UP whole secular Jamat and Supreme court also made hue n cry to prot …  // t . co / 99lmnVSnIp  ,[ 2.1720293  -0.47957405 -1.8703566 ],0,neutral
24047,positive, Congratulations sir . What a great achievement . Sir apki twaja aik ahm masly ki trf dlana chahta hun k …  // t . co / H8ypj754CG  ,[-1.6569185  -0.32309327  2.5818727 ],2,positive
23886,neutral,Abhi film kahin bhi release nahi huyi aur yeah bhai sahab ne review bhi de diya :smirking_face: िन_मे_भारत  // t . co / dpHaDk1zNA  ,[-2.4830766   1.6821626   0.93359965],1,positive
19197,negative, Nahi be chutiye Tere jaise chutiye kaise kaise haalat ka maza lete hai aisa darshata hai tera tweet .…  // t . co / pSPMS7hcb7  ,[ 2.3945298 -1.2091893 -1.498746 ],0,negative
25564,neutral,  Hmm but tasty boht hoty hain :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_savoring_food::face_savoring_food::face_savoring_food::face_savoring_food::face_savoring_food: hy soch k bhi moo m pani aa gya schi  ,[-1.7054597  1.5935985  0.4074851],1,neutral
