Uid,Sentiment,clean_text
21364,neutral, electronic media ka boycott kariye koi bhi opposition parties ka spokeperson tv par nahi jayega jab â€¦  // t co / CoWKZT9RwX  
28105,positive,  Tu bahut naa samajh Hindu sare ek jaise nahi Asa Ram Ram Raheem ke Bahut Hinduon ne sam â€¦  // t . co / cJvp9Saeyp  
42197,positive,Badhai ho - Congratulations Bharat Mata Ki Jai  // t co / ATDq95lPEK  
16398,neutral,   _ chanda Great you are already a celeb ðŸ˜  
33087,neutral,  GIVEAWAY TIME  and follow for your chance to win a Stream Deck XL ! Winner picked on Friday !  // t . co / PBpHLORCOk  
20654,neutral,  _ Koi bhi Muslim iska virodh karne nhi aaya . Kyunki sabhi muslimo ke man me hinduon ke prati yahi soch hai .  // t . co /â€¦  
30838,negative,  Kuchh pakka hal nahi ye or Modi ke brabar ka president doondo Rahul nahi chlega War â€¦  // t co / LqxXqGjY9c  
21696,negative, Is me se b keeray nikal liye ..... Or koi kaam nhi .... Indian Bastards ki tu # IK ko defame krne koshis â€¦  // t . co / 5QLErFJKO1  
10552,negative, Hawa nikal gae .. gandfat gae ... tumko koi maaf nahi karega .. jnu mai bharat k tukde karte ho ... theek w â€¦  // t . co / gdUKVNgEWl  
38213,neutral,    _ indrani    Oh no  Will give best advise ain't it  â€¦  
10752,neutral,  Nahi but humare desh mein aatankwadi gatividhiya bhi rss aur bjp ki wajah se nahi hai Au â€¦  // t co / 3P1QFhb4iC  
23625,positive, Mare aapke dusman ðŸ˜Š hum to aapke dost he ðŸ‘ðŸ˜Š good morning ðŸ:trade_mark:ðŸŒ¹  
42465,positive,Bahot khub yaro good Gary Kirsten the man Who is behind the success of team india which helps to win world cup â€¦  // t co / qQsH8OxKZg  
21214,positive, Happy birthday bil smoga sentiasa dibawah rahmat Allah  
37869,neutral,      _ kerala  Kitna jhoot bologe .  
9439,negative,  Es se sampradayek sohard kharab nahi acha hoga . Hindutwa gundo ke dil me musalmano ke liy â€¦  // t . co / cQVEdZNA2r  
2434,negative,Bc tumhare time me black me 1500 dene padte the .. tab bhi gas nahi milti thi .. Cylinder he nahi milta tha tumhare t â€¦  // t . co / Ek7aBuEvMB  
39158,positive,The Country and BJP will miss the valuable services of a great leader Hon â€:trade_mark: ble Shri  Ji But we know af â€¦  // t co / 07jbgANykF  
42171,negative,  Isme ABP news ki kya galti he . haa usme kaam kr rahe kuch ptrkaar agr apne ko chaploos si â€¦  // t . co / aYTFhoBKUD  
5036,negative, lazme tu nhe jaisa bap hoo wesa he beta hoo ... ab khud dekh loo Nawaz zalil ho rha hai jail me aur be â€¦  // t . co / MVqd1AnHVf  
41498,positive,  Kurdish pride Makwan Amirkhani we are proud of you inshallah future champ â¤ï¸â˜€ï¸ðŸ’š  // t . co / ZULMUMf2LG  
20734,positive,Jumma Mubark to All  // t co / ycEQj6DYF5 for free to celebrate Jumma and ivite your friend for prayer on Smartph â€¦  // t co / dAIADFHuZR  
24153,positive,   Ek hi dil sahab kitni bar jitoge ... Bhai the first BJP CANDIDATE TO â€¦  // t . co / 6KnP8CKktQ  
21109,neutral,He Aaj Ke Bad Mein Ne Sona Nahi Hai She Wo Kiun ? He Mein Ne Kal Khuwab Dekha Tumh Kisi Aur Ki Ho gayi Ho . Mein â€¦  // t . co / y5ZHjRRQDd  
17485,negative, _ Sharma4 Modi g ne ab jiske puch tade ke tade rhte the unke dukan band kr de  
27459,neutral, _ Bies Isko kya hogaya ? ye toh iske asteroid ka effect hai ðŸ˜‚  
11887,negative,  Juwarii spot fixer ki dhulaiiii .. chutiyee ko ajj bhee koi heya orr sharam nahi dhatai s â€¦  // t . co / sp8qXVw8LH  
28428,neutral, ðŸ‡:registered:ðŸ‡³ sir kab rajniti chod rhe ho desh k sath apne pagdi ko bhi dhoka doge ap ne bola tha ki rahul agr am â€¦  // t co / VdtaZ3SA1t  
10739,negative,Such hazam nhi ho rha thato kbhi hazam krna to tha  // t co / Fc0S7o8Fad  
27942,negative,Terrorist army of Pakistan ghadar tum khud hay tumhara bap ghadar tu ekk najayez harami awlad hay Angraiz ka Death to Terroristan ðŸ‘ŽðŸ–ðŸ‡µðŸ‡°  
22870,positive, Haye ab mirchi lgi jnab ko ðŸ˜‚ðŸ˜‚ oye tu khush ho Teri Maa Maryam ki project delivery bohat achi hai tu â€¦  // t . co / U9qBGcQbV3  
21506,positive,RESPECTED PIUSH GOYALJI SITAPUR TO LAKHIMPUR KE BEACH CRS INSPECTION 18 APRIL 2019 KO HO CHUKA TRAIN AAJTAK NAHI CH â€¦  // t . co / 0VZ29XbieO  
30998,negative,  Tum beghariat lahori ko GB k issues ka pata nahi tu iss la matlab yea nahi k wahan koi sen â€¦  // t . co / ShsFgXldBu  
38805,neutral, _ x3 One of the very very few KH songs I'd have a bit of nostalgia for Calm soothing relaxing !  // t co / jX9LrOUCip  
16076,neutral,   _ national  Believe me hum hinduo se kisi ko koi khatra nahi par â€¦  // t . co / RXFzwLvD1f  
29864,positive,Hey yeah Tari i Love you and your writing so much  // t . co / rfR73vCe3N  
2707,positive, _ gadkari ji a very happy budday and wish u a jubliant political journey ahead # staycool # stayfocussed # staydowntoearth  
40560,negative, ðŸ˜ŽðŸ‡µðŸ‡°ðŸ˜Ž Internationaly Price Kam Nahi ho Rahi Lakin Ab Aik Gujjar ko Kia Pata ossay chaahiay Bha â€¦  // t . co / eEViW3fFkx  
21432,neutral, Vaynad me modiji jitte ya nhi pata nhi but vote difference bhot km hota .. dono me ... vaise modi kyu â€¦  // t . co / IkPshHMeG5  
32524,positive,Merry desh ke musalman bhaio ko desh ki dhara mein aane chahiye . aap ek bar dekhe bada anand aayega . Bhool jayein A â€¦  // t . co / kT685aPs9I  
9080,neutral, Hahah jb comment kia toh uske baad smj aya k kya taluk tha isliye del krdia ðŸ˜‚ðŸ˜‚ðŸ˜‚  
25585,neutral, Deewana dil Deewana SRK if you ask for best scene it has to be from climax in Jo jeeta Wahi Sikandar ðŸ‘ðŸ»  
10711,neutral,  _ rathee Smart cities advisor it seems . Jao jaakar Jai Shri Ram bolo aur aage badho .  
20502,negative, Inke liye bi insaf ke liye away uthao ye apke Punjab ke hi Hain model Town kuch yaad Aya chor machai â€¦  // t co / xemF11QoM4  
40604,neutral, __ Jannat   Koi musalman ideal bhi h kya is dunia m ..... koi bataye hume musalmano â€¦  // t . co / fTEoCzpwnH  
6024,neutral, Apko kia lgta hai kn ho skti h ðŸ˜‚ðŸ˜‚  
9443,negative,  You have the worst Twitter account who does worst Tweets give worst caption no sense aur Humour to aapke bass ka hai he na â€¦  
12968,negative,  _ Ridzz Ager tere pas chokri nhi to kisi kam ki teri govt nokri nhi .  // t . co / unlyLwRmQB  
43388,neutral, Jihadi Hindu Girl Ko Target Karte Hai Inhe Pakistan Se Dubai Ke Jariye Paisa Milata Hai . Bechari Aab Pu â€¦  // t . co / 4InQNuRlKQ  
43665,positive,   _ gaxa happiest birthday Allah â€:trade_mark: s Barakah and Rahmah always .  
17529,neutral,   Logo ne Congis ke saath 2019 me NYAY kar diya hai phir bhi baaj nahi aa rahe hai RaGa .  
23544,positive, congratulations modi ji aap firse ekbar hamara pradhan mantri ji ban ggaye main west Bengal ki Kolkata se â€¦  // t co / pKkDafEmLq  
18429,neutral, __  No words to describe my feelings Sir ðŸ˜ðŸ˜ðŸ˜ Khushi k aansu are bahinngggg ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜‚ðŸ˜‚ðŸ˜‚  
20946,neutral, _ chanda hijab is better than open head ðŸ˜Š  
12367,neutral,SMT PML ( N ) AJK - Ko Uski Pechan Nahi De Ja Rahi Ager Kuch Dinu Tak # SMTPMLNAJK Ko Uski Pechan Na Dae Ge Tu Ma Or Me â€¦  // t . co / ILQ5RjDPtn  
6386,neutral,  Hahaha ye Sala kisi football match k jeetne k baad ki h . I think . Baaki don't know ..  
12120,negative, Inki maane to iske bad to elections hi nahi none wale hai  // t . co / PBclcoO5Hj  
18628,neutral,Newz channels vale # ExitPolls ko hi results man kar aise lage hue he k agar # 23rdMay ko kuchh uch nich ho gaya to m â€¦  // tco / jU0mIxhCUf  
37345,negative,    Jo aulaad paisa denay ko tyar nhi wo Gurdda dy ge ðŸ˜„ðŸ˜„  
19508,positive,  AmitaShah and Modi ji . you are truly deserve for the position India will move on ... Yo â€¦  // t . co / ARuXnvIeLj  
12386,negative,  _ sameer Pentagon tera baap hai ... bc .... apne Lt gen and brig ka court martial kar rhe ho chutiye .. d â€¦  // t . co / G55pFOkedz  
8233,neutral, Jcb & RCBgirl = CB ( CHUTIYA BANAO ) ðŸ¤” Nahi Vishwas nahi ho raha click here ðŸ‘‡ check â€¦  // t . co / XyW8UUvLXq  
40610,positive, // t . co / BfQUHJIB7C . Gud nyt guys with his emotional song jise sunkar sari tension chli jayegi only # mom ko hu â€¦  // t . co / SOjDS4Ii8t  
11493,negative, Most stupid language is Tamil ... it's most irritating too .. Tamils are chutiya no 1  
42540,negative, To chori ki baat kisne ki BJP ne koi Congress ki tarah ghotale to nahi kiye Kal se hi to congressi EV â€¦  // t co / XKznk0X3V8  
39543,positive,  Bravo our forces . Jai hind ki sena  
14758,negative,  Abbye gandu prothrme bangla ta bolte sekh . sala terrorist bihari gandu  
4291,negative, Pata nhe ye Harris kab nikly ga tmhri xi se .. Ye catch chor k match harwaye ga dekh lena eik adh run o â€¦  // t . co / sBRCF2BORa  
21689,negative,  Without any proof leader EVM pe jhut bol rhe EC chup kyu hai koi action kyu ni leta â€¦  // t co / l492rh8anF  
22652,positive,  Safina gMasha Allah ye kub sy aur really great job keep it up  
9308,negative,  _ Sanskaari And wtf even ðŸ˜‚ Owaisi was the one jo har jagah bol bolke thak gaya hai Islam is not ISI â€¦  // t . co / AHpQD0tCff  
33162,positive,  It WAS good ! And you know my face well . â¤ï¸  
21694,negative, Yha bjp haari h na .. isliye ab bengal ke baad Tamil ko bhi todne ka kaam kr rhi h but tamilian bahut edu â€¦  // t . co / SjW7oqZTNh  
29628,neutral,  But accroding to to  ( bechaini ) he is not playing pak vs wi match .â€¦  // t . co / vfD3hbBX4Y  
20769,positive, many many congratulations sir .. best wishes from vikash kala kendra jamshedpur ( Jharkhand )  
7452,negative, Damn popat ho Gaya ye deleting it now will tweet this tomorrow ðŸ˜‚  
33831,negative, _ jumlebaz ðŸ˜‚ðŸ˜‚ Lagta hai bachpan ki yaadien bhool nahi paa raha .. Pehle Abbu ka chusta tha ab Ab ammi ka blouse â€¦  // t . co / xxxNyxogHg  
4394,positive, Madam ji subah ki RAM RAM . JAI SHREE RAM . TWITTER IS my home for one day . So stay calm and enjoy the day with JAI SHREE RAM .  
25529,negative,  Pubg nhi khelty * Match dewano ki tarah dekhti ho * Smokers se nafrat hai * Will this society accept me ?  // t . co / l6LMw9 â€¦  
21008,positive,   Ek unmein se main bhi hun .. Jaldi humlogo ka ek bahut bade aur dhurandar y â€¦  // t . co / YckwPNpU0c  
31911,negative,    Chutiya Tera time kabhi nahi aanewala aur apni chamchi Ko â€¦  // t co / bYJDrpNEWY  
37688,positive,Ya ya # Bharat buzz might be low .. But it ll still take record breaking .. And movie is superb after that there wi â€¦  // t . co / RzInog4bB9  
13077,positive, Kapil ji .. tusi great ho .. mast .. faaadu ... alag hi ... dhuaan ho aap ... aaapk sab episode super se upar h â€¦  // t . co / rmpbHF4JMH  
40775,negative, yaar msla ye hai k job chorr k ghr bethna will make it worse lekin hoti bhi nahi hai job mujhse koi â€¦  // t co / iqm6VHonHM  
2333,neutral, Jnab 70 saal say to Pakistan dunya ka ameer tareen mulak tha . Ab Imran nay aa k sab ko ghareeb kr dya . Sad but true  
21731,positive,  Sending you a tightest hug and a tightest kiss Love you Love you Love you loads Manuu â¤ï¸â¤ï¸â¤ï¸ Once again birthday baby â€¦  
5729,positive,   Paji ek vadiya joke for us Congratulations to Kiran mam and anupam sir  
40479,positive,  _ sharma All the best  for your future . Take care  // t . co / znkKf5exzA  
7381,neutral,  _ se _ alone - Why you're single ? Na rona chahta hu Naa hi kisi ko rulana chahta hu  
42041,neutral, It â€:trade_mark: s okkk !!!! Hehe I â€:trade_mark: ll just send them the pdf  
15266,neutral,   _ Singh Iska MATLAB ye huaa ki bjp jit rahi thi tab logo ko Viswas nahi ho rah â€¦  // t . co / zjnYtt4mHz  
9992,positive, Very nice sir waheguru ji ( God ) may bless you sir  
5186,neutral, Constitutional amendment ki jarurat hogi uske liye . Modi ji chahen to bilkul ho sakta hai lekin pseudosec â€¦  // t . co / 6YeATgsmi3  
39836,neutral,Gandhi Pariwar Kubaniyaan deta rahe . Our Bhrasta Cong . Neta maje Maaren ab our nahi Rahul president ka pad chodo . A â€¦  // t . co / XyxrUg75fc  
43152,positive,  # IndianSlaveMedia hmare desh ki media itni bhrast h ki usne 2014 barwala kand ki sachchai na dikhakr nirdos gurudevji â€¦  
22587,negative, Shabash ! You literally won't become cool by tweeting this type of shit !  
38657,neutral, _ 123 Kahi Aayesha ki story to nahi bata raha .. Kyuki Asmaani Kitab me aise bahut se kisse hai .. ðŸ˜‚ðŸ˜‚ Kam â€¦  // t . co / WA5EUmNJc7  
10548,neutral, _ Bakhtawar hahah chl hat koji tjh se kon love krega but may be from ur nature ur humor nd all that shyd  
10436,negative, _ Predicament  Bade logo ki hoti hai tujh jese jhaatu newbie ko ghnta pata rhega  
35392,neutral, Arey yaar twitter par ye kissa kahani mat likho logical baat karo yaar Rahul gandhi dar kar politi â€¦  // t co / dhJCsY5Se3  
6691,neutral, As a 1974 baby I feel somewhat shat on . Monty Python was the absolute antithesis of the mainstream 70s comedy .  
22753,neutral, patchi tum kabhi kamiyab nahi hogay barray matches mai hamesha zalil hogay dusro ka haaq markr jo aat â€¦  // t . co / N3VDZdRnkj  
9562,neutral, _ morodi Unpaid leave is a thing See you New Years Eve â:trade_mark:¥ï¸  
40472,positive,   _ 10 Very very nice video ha ji  
5034,negative,  370 / 35A hatane ki aukat nahi inki . Inko bhi pata hai khud se . Chahe kitna massive manda â€¦  // t . co / TNIHZwqehZ  
2870,positive,BAP _ Daehyun Thanks for singing B . A . B . Y . You always remove your extraordinary charisma while singing on stage and I â€¦  // t . co / Yprq7A1qzc  
30254,negative,chutiye itney dino se teri bakchody dekh raha hoo terko ghanta kuch nahi pata Aayega to modi hi ðŸ” â€” Ok  // t . co / JZBRLUYYUO  
10363,negative,   Sakhi tum bhi bhagna sath me kahi VG mujhe chor k bhag na jaye ðŸ˜’  
722,negative,Ek to naukari hai nahi upar se ye saale cheating krwa ki baaki exam postpond krwa rahe hai # PSCPaperLeak  
18415,neutral, Apse guzarish hai phr bimari ko band kryn aur madham madham sone k tiyari kryn  
15782,negative, Ye Govt b Mushraf ki tarh opposition ko bardasht nhe kr rhe En ko khud pata nhe chal raha hy k govt kesy chalaen  
12369,neutral, tape lga lo ya Elfie se chipka lo warna aore bhi toot jaye ga ðŸ˜œðŸ˜œðŸ˜ƒðŸ˜ƒ  
20240,neutral,Dear  I'm watching many shows regularly on ur app But there is very few advertising . Can you pls inc â€¦  // t . co / UKVZwxXduQ  
34016,neutral,  _ TheFilm      â€¦  // t . co / OCb0IGluIb  
33281,positive,Sri narendr modi ji aapko dubara prime minister banne ki bahut bahut badhai subhkamnaye ek aagrh hai aapse ki b â€¦  // t co / S7z3yOrfaJ  
33226,positive,      Masha Allah Bachpan ki yaad aageyeLong live kashmir  
29498,neutral,  ðŸŒž in celebration of our full sun's birthday i wanna do a lil giveaway hee ðŸŒž - no need to follow me -  and like this -â€¦  
41964,negative, The government is a shambles no doubt . I meant a disaster as in people â€:trade_mark: s day to day lives . It â€:trade_mark: s made n â€¦  // t . co / lzNEjqeegg  
17953,positive,  Oh my God you guys . Yes !  // t . co / lcpYbHGzAY  
23846,positive,  Anna Hartley congratulations for AP New CM I am from talengana Hyderabad . We love you I a â€¦  // t . co / 3PQxNhMLFh  
10767,negative, Tariko ke abba tum log ho aur tarike dhundhne Kisi aur ke pass Chalo Germany ki tarah ek Truck hi nikalwa lo ðŸ¤£ðŸ¤£ðŸ¤£  
11677,negative,What is wrong in it chutiya  ... Wo apni tehzib me hai .. Teri trah randwa to nhi bna baitha ...  // t . co / lf0E2RYwnm  
8685,positive, _ KAS Great Human being Talent Master Bhaiyo Ka Bhai Wish You many Many Happy Birthday Bhai God Gives U Mo â€¦  // t co / ej54j5HBz0  
21699,negative,   _ OF _ TROLL _ Unblock karke gali de chutiye ko tau  
27574,negative,   Tere pichwade mai laathi de di is khatter ne .. samja Or tere ni tere jais â€¦  // t . co / R2m8ZMUokK  
12035,positive,  Many many Happy returns of the day mam may Aallah blessing you alot happiness and success plz come back soon with Harshad we â€¦  
11918,neutral,Asli kaval tho yeh bhi sidh nahi kar paya yeh kachi say big yogis yogeshvar nahi ha asli level ki pahchan kuch din â€¦  // t . co / CwaO3bNFBi  
18837,negative,  Kya hinsa aap ni kara rhe kuch maulavi muslims ko hi threat kar rhe h ki jo BJP ka sath de rhe â€¦  // t co / ukQ0YmHfwn  
28666,neutral,Bjp ki sarkar me aur Kay ho sakta hai Hindu ko Muslim se musalim ko huduo se yahi San me bjp and company sarkar cha â€¦  // t . co / x5d7wpTb7w  
28862,neutral, Jin jin ko kosna tha . Kos liya . b tv dekh 5 saal ke liye .. chamcho .. modi ji hi pm hai .. aur jitna jiwan â€¦  // t . co / r0AlcYy1XC  
9874,neutral, Agar saare opposition parties strictly ye rule bana le to media ko 1 month me akal aa jaayegi  
33727,neutral, _  Push lang japon melay mo one of this days Hahahahahahahahahahaha !! ðŸ¤£ðŸ¤£ðŸ¤£  
33305,positive,  _ mohanraja Amidst praying for our dear # Nesamani this much wishes for my birthday was such a sweet surprise )) Jokes apart .. Y â€¦  
11916,neutral,    Ap ki Information kay Liya ... Ham PEF ki Requirements kay Mutabik enrolled bechoun ka B form â€¦  
12113,neutral, kal sat he market band parso sunday market band mon ko market khulega par tab tak ye news baasi ho chuki hogi  
2566,positive,  _ Nqayi Pali â€ ek is die man â€ Samuels discusses  â€˜ s amazing comeback in politics . ðŸ:trade_mark:ðŸ¾ðŸ‡¿ðŸ‡¦ # Pali # ThomasMlambo # MoveF â€¦  
20122,negative, This is a hypocritical tale of your love for US and hate for India I know the truth but tu dost hai poll nahi kholunga  
